GEO_ID,NAME,DP03_0001E,DP03_0033E,DP03_0034E,DP03_0035E,DP03_0036E,DP03_0037E,DP03_0038E,DP03_0039E,DP03_0040E,DP03_0041E,DP03_0042E,DP03_0043E,DP03_0045E
id,Geographic Area Name,Estimate!!EMPLOYMENT STATUS!!Population 16 years and over,"Estimate!!INDUSTRY!!Agriculture, forestry, fishing and hunting, and mining",Estimate!!INDUSTRY!!Construction,Estimate!!INDUSTRY!!Manufacturing,Estimate!!INDUSTRY!!Wholesale trade,Estimate!!INDUSTRY!!Retail trade,"Estimate!!INDUSTRY!!Transportation and warehousing, and utilities",Estimate!!INDUSTRY!!Information,"Estimate!!INDUSTRY!!Finance and insurance, and real estate and rental and leasing","Estimate!!INDUSTRY!!Professional, scientific, and management, and administrative and waste management services","Estimate!!INDUSTRY!!Educational services, and health care and social assistance","Estimate!!INDUSTRY!!Arts, entertainment, and recreation, and accommodation and food services",Estimate!!INDUSTRY!!Public administration
0500000US31147,"Richardson County, Nebraska",6773,302,190,461,119,503,431,78,84,260,887,232,202
0500000US31149,"Rock County, Nebraska",1260,231,83,18,12,94,40,2,10,48,121,50,36
0500000US31151,"Saline County, Nebraska",11188,584,363,1215,143,694,431,31,135,327,2016,321,257
0500000US31153,"Sarpy County, Nebraska",118269,551,5440,6134,2366,9174,5140,2196,8381,9430,19475,6198,5241
0500000US31155,"Saunders County, Nebraska",15965,507,996,1150,299,1325,783,187,597,972,2303,480,561
0500000US31157,"Scotts Bluff County, Nebraska",28700,898,1222,1009,490,2322,1557,231,1487,996,4519,1198,851
0500000US31159,"Seward County, Nebraska",13227,651,697,1074,304,614,595,109,530,398,2347,424,398
0500000US31161,"Sheridan County, Nebraska",4282,475,104,100,84,389,98,15,149,92,713,68,175
0500000US31163,"Sherman County, Nebraska",2516,239,110,187,66,163,140,4,55,51,301,62,65
0500000US31165,"Sioux County, Nebraska",1028,200,19,11,36,48,39,4,28,40,97,46,35
0500000US31167,"Stanton County, Nebraska",4682,354,187,422,157,424,200,22,182,174,774,129,178
0500000US31169,"Thayer County, Nebraska",4231,450,188,358,90,168,105,17,158,32,625,93,105
0500000US31171,"Thomas County, Nebraska",634,98,16,34,19,63,51,7,21,22,74,20,13
0500000US31173,"Thurston County, Nebraska",4691,239,148,197,58,204,104,23,112,96,770,214,280
0500000US31175,"Valley County, Nebraska",3482,268,154,152,46,288,137,36,144,87,522,87,148
0500000US31177,"Washington County, Nebraska",15863,530,923,1102,197,1067,964,445,827,1003,2387,510,210
0500000US31179,"Wayne County, Nebraska",7963,523,269,698,163,446,244,62,349,125,1533,438,171
0500000US31181,"Webster County, Nebraska",3029,328,91,106,77,128,89,58,45,55,390,78,59
0500000US31183,"Wheeler County, Nebraska",617,265,20,6,12,26,13,0,8,6,67,20,2
0500000US31185,"York County, Nebraska",11057,619,294,1040,168,717,489,77,442,449,1498,629,267
0500000US32001,"Churchill County, Nevada",19213,566,700,632,188,1154,598,251,367,860,1755,1297,989
0500000US32003,"Clark County, Nevada",1521127,2779,66836,29462,16602,105803,42746,15170,55291,97335,127575,262336,36978
0500000US32005,"Douglas County, Nevada",38723,303,2057,1598,504,2529,725,173,1236,1815,3884,3468,1785
0500000US32007,"Elko County, Nevada",36579,5598,1985,466,426,1741,1077,282,1049,1101,3231,5174,1548
0500000US32009,"Esmeralda County, Nevada",809,104,17,17,6,3,11,25,13,0,46,16,49
0500000US32011,"Eureka County, Nevada",1367,333,72,9,14,6,12,7,4,5,188,46,78
0500000US32013,"Humboldt County, Nevada",12573,2495,234,167,108,643,383,106,87,379,1071,1160,470
0500000US32015,"Lander County, Nevada",4284,1086,193,36,18,213,207,14,30,104,289,193,131
0500000US32017,"Lincoln County, Nevada",4055,194,70,32,25,233,39,115,76,122,401,129,266
0500000US32019,"Lyon County, Nevada",40623,495,1257,2391,356,2626,1460,471,891,1094,3056,1887,1917
0500000US32021,"Mineral County, Nevada",4048,95,107,122,22,163,81,0,53,192,251,253,379
0500000US32023,"Nye County, Nevada",35988,1009,1651,513,237,1625,960,133,407,1123,2176,2851,1076
0500000US32027,"Pershing County, Nevada",5657,696,102,87,27,225,142,28,43,70,286,133,224
0500000US32029,"Storey County, Nevada",3506,0,248,262,62,213,193,36,9,86,287,190,137
0500000US32031,"Washoe County, Nevada",333809,1877,13600,13699,6863,25797,11791,3794,12235,22284,37967,33152,10856
0500000US32033,"White Pine County, Nevada",8065,1029,346,40,53,413,96,45,64,167,622,476,571
0500000US32510,"Carson City, Nevada",44880,251,1248,2403,426,3416,839,188,1221,2026,3675,3203,3426
0500000US33001,"Belknap County, New Hampshire",49497,179,3250,3528,727,3979,934,535,1970,2854,7355,2772,1327
0500000US33003,"Carroll County, New Hampshire",40111,164,2368,1419,454,3677,818,434,1133,2322,5180,3471,752
0500000US33005,"Cheshire County, New Hampshire",63919,332,2945,5718,1847,5140,1816,670,2209,2363,11074,2974,938
0500000US33007,"Coos County, New Hampshire",27667,408,1226,1612,320,1936,644,122,556,941,3855,2005,902
0500000US33009,"Grafton County, New Hampshire",74680,773,3480,4156,706,5314,1207,681,1761,3829,15032,5115,1447
0500000US33011,"Hillsborough County, New Hampshire",318816,1201,14094,32456,6268,27399,9114,5096,16070,25396,46563,15078,6842
0500000US33013,"Merrimack County, New Hampshire",119066,958,5426,7628,2407,9551,2671,1342,5281,6732,20050,5500,5328
0500000US33015,"Rockingham County, New Hampshire",238038,822,11638,20291,6283,21567,6873,4437,11242,18288,34590,12125,6355
0500000US33017,"Strafford County, New Hampshire",101183,593,4018,8006,1250,8600,2371,1235,4959,5766,17373,6449,2755
0500000US33019,"Sullivan County, New Hampshire",35671,333,1668,4044,532,2840,669,324,1146,1806,6282,1370,648
0500000US34001,"Atlantic County, New Jersey",218922,782,7435,4867,2806,13532,5240,1500,6301,10181,28032,36621,6803
0500000US34003,"Bergen County, New Jersey",728195,593,23816,40619,20932,48986,21612,16711,44405,60091,105159,30481,14080
0500000US34005,"Burlington County, New Jersey",358651,1076,11261,17848,8541,25253,11935,5139,18516,25414,53360,14354,17398
0500000US34007,"Camden County, New Jersey",403692,635,13274,19861,8349,29074,13436,5723,18055,28354,63432,19688,11728
0500000US34009,"Cape May County, New Jersey",81257,640,3988,1338,939,5572,1534,626,2943,3571,10141,6766,3421
0500000US34011,"Cumberland County, New Jersey",123839,1942,3731,7821,2181,7212,3449,608,2717,4608,17439,4933,4654
0500000US34013,"Essex County, New Jersey",611987,370,20379,24951,9347,36640,24949,10968,29751,43227,91583,26118,16463
0500000US34015,"Gloucester County, New Jersey",226603,541,8028,12250,5596,17939,8891,3000,10635,14948,36595,9830,7215
0500000US34017,"Hudson County, New Jersey",520536,248,15842,24697,14391,32838,24546,11105,39321,46668,61790,26076,11576
0500000US34019,"Hunterdon County, New Jersey",102095,469,3848,8691,1848,7200,2270,2744,5557,9768,13639,4137,2575
0500000US34021,"Mercer County, New Jersey",293780,765,7752,16192,4801,16641,6566,4265,14088,24401,44717,13205,14947
0500000US34023,"Middlesex County, New Jersey",648363,792,17800,42171,15242,44543,25922,13427,37901,56517,85573,27481,12875
0500000US34025,"Monmouth County, New Jersey",499053,1622,20827,19320,10477,35560,15412,10736,32944,39232,69796,25912,14010
0500000US34027,"Morris County, New Jersey",390984,555,13537,29789,8793,26058,9551,9738,27482,39385,53075,16831,8501
0500000US34029,"Ocean County, New Jersey",455966,862,19832,13638,7951,34014,13648,6380,15920,22799,61083,20121,14740
0500000US34031,"Passaic County, New Jersey",390794,310,13267,30788,8971,29547,12581,5424,16355,24918,50756,16593,6684
0500000US34033,"Salem County, New Jersey",52587,653,2382,3620,982,3037,2740,379,1567,2724,6674,1733,1561
0500000US34035,"Somerset County, New Jersey",253026,407,8504,21201,5152,15598,6055,7226,18109,24477,36921,9849,4662
0500000US34037,"Sussex County, New Jersey",118345,694,6224,8135,2523,8877,4191,1884,5800,8711,16855,5937,3358
0500000US34039,"Union County, New Jersey",420543,312,15591,27756,10883,26851,20075,7576,22915,30734,55179,18499,11345
0500000US34041,"Warren County, New Jersey",86111,659,4196,7001,1363,6714,2611,1309,3591,6070,11434,3970,2848
0500000US35001,"Bernalillo County, New Mexico",521415,3136,22684,17732,7776,34184,11400,6514,17008,42805,78101,33768,20639
0500000US35003,"Catron County, New Mexico",3352,174,165,44,23,204,56,3,62,91,198,65,64
0500000US35005,"Chaves County, New Mexico",48971,2540,1977,1762,659,3198,1311,278,1209,1338,7301,2712,1337
0500000US35006,"Cibola County, New Mexico",21059,513,637,204,157,1210,468,80,172,496,2328,1458,1015
0500000US35007,"Colfax County, New Mexico",11257,417,476,224,11,772,395,47,359,382,1221,813,443
0500000US35009,"Curry County, New Mexico",36028,1520,1875,940,556,2338,1392,312,782,1245,4607,1870,1845
0500000US35011,"De Baca County, New Mexico",1583,154,58,21,9,41,33,6,33,6,229,55,44
0500000US35013,"Doña Ana County, New Mexico",159420,3018,6183,4452,1592,9316,3496,1516,3452,7261,26268,8151,7339
0500000US35015,"Eddy County, New Mexico",41177,4352,1731,1449,595,2048,1431,326,1234,1571,5115,2214,1478
0500000US35017,"Grant County, New Mexico",24047,1614,914,194,79,1149,354,209,506,702,3846,886,703
0500000US35019,"Guadalupe County, New Mexico",3651,39,91,0,13,216,55,20,51,91,262,199,178
0500000US35021,"Harding County, New Mexico",531,44,48,11,1,6,20,0,7,1,63,6,6
0500000US35023,"Hidalgo County, New Mexico",3804,331,168,6,11,172,47,68,60,52,455,322,188
0500000US35025,"Lea County, New Mexico",47627,5827,2285,1347,822,2513,1960,296,977,1454,4801,1855,1260
0500000US35027,"Lincoln County, New Mexico",17082,446,753,92,59,1124,383,200,588,495,1640,1983,678
0500000US35028,"Los Alamos County, New Mexico",14196,66,225,167,35,516,137,123,361,4907,1558,446,391
0500000US35029,"Luna County, New Mexico",19212,848,500,523,379,1136,443,76,287,443,2068,1050,703
0500000US35031,"McKinley County, New Mexico",52126,419,1585,1990,425,3470,699,238,730,798,7819,2364,2034
0500000US35033,"Mora County, New Mexico",3928,192,288,15,25,200,74,0,24,105,892,22,95
0500000US35035,"Otero County, New Mexico",50129,393,2480,642,296,2637,791,310,897,1516,5506,2524,3553
0500000US35037,"Quay County, New Mexico",7282,337,475,53,4,331,180,40,135,88,811,281,250
0500000US35039,"Rio Arriba County, New Mexico",31425,437,1476,308,135,1325,868,122,473,2377,3735,2257,2214
0500000US35041,"Roosevelt County, New Mexico",15305,772,521,508,170,1212,709,92,164,366,2448,755,389
0500000US35043,"Sandoval County, New Mexico",100591,838,3922,5739,1348,7213,2386,1070,3351,6234,12628,5933,4759
0500000US35045,"San Juan County, New Mexico",95382,6748,3779,2395,1722,6353,4045,507,1931,3241,12177,4480,2893
0500000US35047,"San Miguel County, New Mexico",23653,402,644,193,110,1298,699,282,454,981,3380,588,1524
0500000US35049,"Santa Fe County, New Mexico",117750,940,5057,1821,938,7926,1938,1357,3792,11270,14196,9841,6904
0500000US35051,"Sierra County, New Mexico",9981,354,295,34,40,447,138,36,167,232,884,590,327
0500000US35053,"Socorro County, New Mexico",13890,245,370,27,38,575,277,90,262,619,2365,601,353
0500000US35055,"Taos County, New Mexico",27003,621,1238,357,160,1602,617,283,558,1363,3461,2424,814
0500000US35057,"Torrance County, New Mexico",12928,393,428,299,158,810,233,57,214,459,1045,421,414
0500000US35059,"Union County, New Mexico",3606,492,235,54,0,175,65,35,76,77,424,131,160
0500000US35061,"Valencia County, New Mexico",58532,835,3127,1755,567,3866,1927,423,1297,2574,6828,2045,2910
0500000US36001,"Albany County, New York",251905,655,7371,7536,2898,16477,6091,3122,11141,15310,42990,13000,20460
0500000US36003,"Allegany County, New York",39919,815,1603,3379,302,2046,806,344,452,837,7296,1516,872
0500000US36005,"Bronx County, New York",1062546,1345,26510,20109,10463,64717,37161,11367,39939,44536,175074,55927,20818
0500000US36007,"Broome County, New York",164946,463,4924,10834,2703,11288,3575,1309,4610,7726,27124,7732,4284
0500000US36009,"Cattaraugus County, New York",63692,1170,2615,4851,744,4600,1362,343,1221,1937,9240,3837,2238
0500000US36011,"Cayuga County, New York",65100,1422,2439,6059,818,4591,1755,406,1244,1970,9301,3104,2509
0500000US36013,"Chautauqua County, New York",109091,1468,3150,9974,1350,6822,2397,804,2248,3173,16694,5091,2816
0500000US36015,"Chemung County, New York",71519,723,1978,6027,674,4853,1316,559,1623,2345,11951,2606,2616
0500000US36017,"Chenango County, New York",40601,780,1548,4130,365,2588,834,590,1391,1267,5666,1272,935
0500000US36019,"Clinton County, New York",68351,897,2276,4283,676,4648,2060,528,1202,1900,10437,2911,3351
0500000US36021,"Columbia County, New York",51950,1224,2397,1951,681,3708,1222,751,1590,2957,7623,2031,2210
0500000US36023,"Cortland County, New York",40337,735,1379,2605,443,2988,797,181,706,1591,7325,1945,1049
0500000US36025,"Delaware County, New York",39831,1133,1846,2290,336,2185,996,295,811,1184,5630,1820,1143
0500000US36027,"Dutchess County, New York",240985,1248,10344,11602,3181,16450,6462,3300,8022,14375,42240,11394,7469
0500000US36029,"Erie County, New York",746507,1534,19217,46951,12293,50716,20837,7841,32096,42815,122780,39003,20301
0500000US36031,"Essex County, New York",33048,506,1476,1509,197,2140,558,248,728,1050,5285,2115,1123
0500000US36033,"Franklin County, New York",42361,654,1457,905,361,2156,759,229,881,894,6399,1994,2850
0500000US36035,"Fulton County, New York",44819,288,1840,2759,549,3790,1181,559,630,1238,7363,1279,1249
0500000US36037,"Genesee County, New York",48554,1337,2074,4626,850,3270,1317,387,1074,1851,7451,2701,1474
0500000US36039,"Greene County, New York",40966,376,1862,1470,350,2347,1111,514,1211,1500,5128,2202,1606
0500000US36041,"Hamilton County, New York",4146,34,318,72,15,235,74,17,64,115,555,326,272
0500000US36043,"Herkimer County, New York",52126,826,2095,3623,739,3412,1098,468,1645,1531,8514,2199,1461
0500000US36045,"Jefferson County, New York",90644,624,3288,3380,991,6947,1759,777,1657,2969,11189,4466,4972
0500000US36047,"Kings County, New York",1984480,926,60435,47864,26682,105006,69294,42706,86847,132318,315170,106729,48075
0500000US36049,"Lewis County, New York",21280,826,1401,1594,177,1355,483,192,320,617,2938,819,850
0500000US36051,"Livingston County, New York",53829,1081,2422,4209,614,3735,999,455,839,2383,9192,2274,1413
0500000US36053,"Madison County, New York",59287,906,2282,4058,986,3298,1306,566,1661,2641,9595,2978,1507
0500000US36055,"Monroe County, New York",598618,1075,15121,46866,8673,40860,12071,8916,18909,40204,108168,27312,10833
0500000US36057,"Montgomery County, New York",39816,568,1657,2831,554,2692,1033,384,905,1254,5502,1472,1795
0500000US36059,"Nassau County, New York",1069623,700,35950,32008,23398,69582,34459,19845,66411,81223,182487,44117,32438
0500000US36061,"New York County, New York",1384216,490,13574,30593,19428,66826,20226,54949,140552,162555,189922,90362,24983
0500000US36063,"Niagara County, New York",175348,960,5535,13737,2279,13043,5145,1719,6112,8655,24064,9288,4436
0500000US36065,"Oneida County, New York",189492,932,5222,11174,1939,11964,3847,1643,8129,7759,29767,9364,7804
0500000US36067,"Onondaga County, New York",373041,894,10630,18923,6952,25653,11165,5084,15877,21359,65751,18082,9637
0500000US36069,"Ontario County, New York",86775,1089,3476,7478,1238,6593,1732,1070,2505,4511,15508,4085,1858
0500000US36071,"Orange County, New York",284140,1968,11685,12982,5356,22243,10357,4394,10157,14835,45635,12673,11909
0500000US36073,"Orleans County, New York",34780,673,1023,3402,355,2154,803,361,1195,993,4369,1287,992
0500000US36075,"Oswego County, New York",97735,528,4267,6218,1533,7338,3924,651,2333,3423,13971,4740,2227
0500000US36077,"Otsego County, New York",52441,757,1752,2370,512,3898,991,333,1626,1408,9752,3050,1170
0500000US36079,"Putnam County, New York",79579,155,4116,2356,1325,5141,2141,2087,4093,6046,14561,3190,3173
0500000US36081,"Queens County, New York",1827712,1553,71961,49999,30898,115710,84632,28298,92174,109446,252547,118531,45315
0500000US36083,"Rensselaer County, New York",129689,561,5355,5849,1946,8230,3555,1644,4917,7433,22399,6174,8994
0500000US36085,"Richmond County, New York",373467,81,15397,6484,3623,19979,14352,5142,22615,21883,58305,13089,15909
0500000US36087,"Rockland County, New York",234879,271,8479,9503,4097,15524,5830,4144,10209,16843,44931,10191,6366
0500000US36089,"St. Lawrence County, New York",91610,1493,2826,3122,624,6129,1850,823,1929,2334,15575,3639,3460
0500000US36091,"Saratoga County, New York",176454,887,6901,9930,3290,13062,3984,2315,9304,11365,28743,9414,8231
0500000US36093,"Schenectady County, New York",123579,268,3525,5138,1675,9841,3193,1634,5587,6880,21233,6028,6763
0500000US36095,"Schoharie County, New York",27082,490,1156,947,393,2334,719,246,866,878,4016,1133,994
0500000US36097,"Schuyler County, New York",15217,262,673,1111,117,873,414,79,213,337,2610,778,551
0500000US36099,"Seneca County, New York",28716,483,1043,2752,363,1751,593,119,372,796,4138,1144,1050
0500000US36101,"Steuben County, New York",78851,1622,3236,8791,502,4724,1839,579,1346,2480,11280,3110,1826
0500000US36103,"Suffolk County, New York",1182502,1982,56879,56892,24561,85529,38998,20919,53459,80214,188751,50282,38446
0500000US36105,"Sullivan County, New York",62175,598,3101,1957,730,3701,1668,649,1851,2325,9534,3007,2383
0500000US36107,"Tioga County, New York",40816,326,1357,4145,665,3367,861,314,925,2079,6918,1718,1016
0500000US36109,"Tompkins County, New York",87364,814,2072,3191,505,3749,1295,565,2010,4390,24270,4105,1453
0500000US36111,"Ulster County, New York",151133,961,5699,5933,2304,11514,4590,1868,4439,7712,25023,8241,4902
0500000US36113,"Warren County, New York",54043,339,2422,2959,562,4215,1170,756,1825,2334,8183,3964,1571
0500000US36115,"Washington County, New York",51788,1024,2729,4712,721,3809,1098,374,1181,1524,6846,2297,1517
0500000US36117,"Wayne County, New York",74286,1565,3176,8905,874,4905,1607,641,1783,3525,11479,3103,1394
0500000US36119,"Westchester County, New York",750791,612,31155,20700,11650,42501,18521,15615,47693,63026,122755,34673,17784
0500000US36121,"Wyoming County, New York",34547,1345,1755,2747,392,2119,816,155,602,1199,4010,1355,1337
0500000US36123,"Yates County, New York",19997,867,995,1617,143,1477,495,120,378,594,3099,829,485
0500000US37001,"Alamance County, North Carolina",119754,737,4707,11674,1409,9732,2307,875,4074,5841,16679,6332,2943
0500000US37003,"Alexander County, North Carolina",29695,302,1149,4616,462,1782,775,76,465,1042,3118,792,567
0500000US37005,"Alleghany County, North Carolina",9098,307,681,531,96,394,200,76,114,294,944,331,165
0500000US37007,"Anson County, North Carolina",21391,269,795,2308,256,946,745,77,132,531,2085,585,641
0500000US37009,"Ashe County, North Carolina",22438,655,1401,1668,155,1639,464,361,626,704,2374,659,296
0500000US37011,"Avery County, North Carolina",15134,274,795,539,127,986,250,43,349,442,1776,903,364
0500000US37013,"Beaufort County, North Carolina",38289,1247,1789,2594,402,2009,705,170,808,1156,4852,1453,936
0500000US37015,"Bertie County, North Carolina",17185,701,379,1721,133,598,223,43,202,434,2199,350,649
0500000US37017,"Bladen County, North Carolina",27857,1390,917,2919,284,1241,503,166,584,653,3035,629,906
0500000US37019,"Brunswick County, North Carolina",90020,486,4739,3059,510,6321,2633,1010,2962,4580,8290,4984,1948
0500000US37021,"Buncombe County, North Carolina",196127,1158,7795,11844,2654,15490,2980,1653,5964,11342,30178,13411,3977
0500000US37023,"Burke County, North Carolina",73641,427,2649,7993,1065,4104,1440,265,856,2152,10730,2676,1616
0500000US37025,"Cabarrus County, North Carolina",135476,571,6371,8875,2717,10253,4516,1804,7029,7286,18358,7582,2443
0500000US37027,"Caldwell County, North Carolina",66388,430,2411,9112,1331,4647,1644,243,1013,1788,7045,1833,1537
0500000US37029,"Camden County, North Carolina",7734,178,299,440,76,560,121,43,308,412,816,383,570
