GEO_ID,NAME,B08015_001E,B08015_002E,B08015_003E
id,Geographic Area Name,"Estimate!!Aggregate number of vehicles (car, truck, or van) used in commuting","Estimate!!Aggregate number of vehicles (car, truck, or van) used in commuting!!Male","Estimate!!Aggregate number of vehicles (car, truck, or van) used in commuting!!Female"
0500000US13225,"Peach County, Georgia",9535,5400,4135
0500000US13227,"Pickens County, Georgia",10585,5670,4915
0500000US13229,"Pierce County, Georgia",6380,3495,2890
0500000US13231,"Pike County, Georgia",6820,3480,3340
0500000US13233,"Polk County, Georgia",13685,7200,6485
0500000US13235,"Pulaski County, Georgia",3670,1660,2010
0500000US13237,"Putnam County, Georgia",7440,3805,3635
0500000US13239,"Quitman County, Georgia",570,220,350
0500000US13241,"Rabun County, Georgia",5345,2805,2540
0500000US13243,"Randolph County, Georgia",1880,1080,805
0500000US13245,"Richmond County, Georgia",71185,34740,36445
0500000US13247,"Rockdale County, Georgia",30840,15090,15755
0500000US13249,"Schley County, Georgia",1630,925,710
0500000US13251,"Screven County, Georgia",4315,2115,2200
0500000US13253,"Seminole County, Georgia",2625,1295,1330
0500000US13255,"Spalding County, Georgia",21100,10625,10475
0500000US13257,"Stephens County, Georgia",8725,4260,4470
0500000US13259,"Stewart County, Georgia",1625,955,675
0500000US13261,"Sumter County, Georgia",10715,5320,5395
0500000US13263,"Talbot County, Georgia",1970,940,1030
0500000US13265,"Taliaferro County, Georgia",505,240,265
0500000US13267,"Tattnall County, Georgia",6400,3330,3070
0500000US13269,"Taylor County, Georgia",2325,1110,1210
0500000US13271,"Telfair County, Georgia",4140,2055,2085
0500000US13273,"Terrell County, Georgia",2845,1360,1480
0500000US13275,"Thomas County, Georgia",13270,6785,6485
0500000US13277,"Tift County, Georgia",14125,7205,6915
0500000US13279,"Toombs County, Georgia",9370,4965,4405
0500000US13281,"Towns County, Georgia",3055,1605,1450
0500000US13283,"Treutlen County, Georgia",1960,950,1010
0500000US13285,"Troup County, Georgia",23975,12290,11685
0500000US13287,"Turner County, Georgia",2405,1230,1170
0500000US13289,"Twiggs County, Georgia",2490,1305,1185
0500000US13291,"Union County, Georgia",6590,3205,3390
0500000US13293,"Upson County, Georgia",8445,4075,4370
0500000US13295,"Walker County, Georgia",23980,12720,11260
0500000US13297,"Walton County, Georgia",32040,16645,15390
0500000US13299,"Ware County, Georgia",10995,5660,5340
0500000US13301,"Warren County, Georgia",1770,935,835
0500000US13303,"Washington County, Georgia",6330,3130,3200
0500000US13305,"Wayne County, Georgia",9130,4720,4410
0500000US13307,"Webster County, Georgia",1055,535,520
0500000US13309,"Wheeler County, Georgia",1330,565,765
0500000US13311,"White County, Georgia",9665,5165,4500
0500000US13313,"Whitfield County, Georgia",38325,21525,16805
0500000US13315,"Wilcox County, Georgia",2145,1105,1035
0500000US13317,"Wilkes County, Georgia",2960,1570,1390
0500000US13319,"Wilkinson County, Georgia",3140,1645,1495
0500000US13321,"Worth County, Georgia",7515,3910,3610
0500000US15001,"Hawaii County, Hawaii",62405,31820,30585
0500000US15003,"Honolulu County, Hawaii",338905,190295,148610
0500000US15005,"Kalawao County, Hawaii",null,null,null
0500000US15007,"Kauai County, Hawaii",25830,13520,12305
0500000US15009,"Maui County, Hawaii",57530,30240,27290
0500000US16001,"Ada County, Idaho",155200,82405,72795
0500000US16003,"Adams County, Idaho",1260,670,590
0500000US16005,"Bannock County, Idaho",30995,16025,14975
0500000US16007,"Bear Lake County, Idaho",1820,1030,790
0500000US16009,"Benewah County, Idaho",3055,1545,1510
0500000US16011,"Bingham County, Idaho",15530,8300,7230
0500000US16013,"Blaine County, Idaho",8435,4670,3765
0500000US16015,"Boise County, Idaho",1980,1065,915
0500000US16017,"Bonner County, Idaho",13235,6765,6470
0500000US16019,"Bonneville County, Idaho",38030,20050,17980
0500000US16021,"Boundary County, Idaho",3170,1750,1420
0500000US16023,"Butte County, Idaho",805,415,390
0500000US16025,"Camas County, Idaho",445,245,200
0500000US16027,"Canyon County, Idaho",62825,33800,29020
0500000US16029,"Caribou County, Idaho",2535,1490,1045
0500000US16031,"Cassia County, Idaho",7560,4300,3260
0500000US16033,"Clark County, Idaho",305,195,110
0500000US16035,"Clearwater County, Idaho",2595,1365,1230
0500000US16037,"Custer County, Idaho",1220,680,540
0500000US16039,"Elmore County, Idaho",9570,5515,4060
0500000US16041,"Franklin County, Idaho",4080,2345,1735
0500000US16043,"Fremont County, Idaho",4265,2370,1895
0500000US16045,"Gem County, Idaho",5160,2700,2460
0500000US16047,"Gooding County, Idaho",4725,2840,1885
0500000US16049,"Idaho County, Idaho",4555,2440,2115
0500000US16051,"Jefferson County, Idaho",8930,4930,4000
0500000US16053,"Jerome County, Idaho",8100,4600,3500
0500000US16055,"Kootenai County, Idaho",51560,26545,25015
0500000US16057,"Latah County, Idaho",12615,6715,5900
0500000US16059,"Lemhi County, Idaho",2370,1170,1205
0500000US16061,"Lewis County, Idaho",1145,600,545
0500000US16063,"Lincoln County, Idaho",1590,915,675
0500000US16065,"Madison County, Idaho",10710,6125,4585
0500000US16067,"Minidoka County, Idaho",7270,4405,2865
0500000US16069,"Nez Perce County, Idaho",15530,8025,7510
0500000US16071,"Oneida County, Idaho",1220,710,505
0500000US16073,"Owyhee County, Idaho",3255,1790,1460
0500000US16075,"Payette County, Idaho",7350,3765,3585
0500000US16077,"Power County, Idaho",2780,1670,1110
0500000US16079,"Shoshone County, Idaho",4130,2045,2085
0500000US16081,"Teton County, Idaho",3850,2160,1690
0500000US16083,"Twin Falls County, Idaho",28670,15000,13670
0500000US16085,"Valley County, Idaho",3515,1785,1730
0500000US16087,"Washington County, Idaho",3030,1665,1360
0500000US17001,"Adams County, Illinois",28085,14600,13490
0500000US17003,"Alexander County, Illinois",2320,1220,1100
0500000US17005,"Bond County, Illinois",6355,3195,3160
0500000US17007,"Boone County, Illinois",21090,11725,9365
0500000US17009,"Brown County, Illinois",2370,1315,1055
0500000US17011,"Bureau County, Illinois",13985,7370,6615
0500000US17013,"Calhoun County, Illinois",1715,890,825
0500000US17015,"Carroll County, Illinois",6075,3115,2960
0500000US17017,"Cass County, Illinois",5095,2815,2280
0500000US17019,"Champaign County, Illinois",71315,36700,34610
0500000US17021,"Christian County, Illinois",13335,6900,6435
0500000US17023,"Clark County, Illinois",6455,3335,3120
0500000US17025,"Clay County, Illinois",4990,2770,2220
0500000US17027,"Clinton County, Illinois",16290,8115,8175
0500000US17029,"Coles County, Illinois",19865,9985,9880
0500000US17031,"Cook County, Illinois",1586270,841435,744835
0500000US17033,"Crawford County, Illinois",7630,4210,3425
0500000US17035,"Cumberland County, Illinois",4360,2150,2205
0500000US17037,"DeKalb County, Illinois",41180,21195,19985
0500000US17039,"De Witt County, Illinois",6790,3510,3275
0500000US17041,"Douglas County, Illinois",7520,3810,3715
0500000US17043,"DuPage County, Illinois",376610,198975,177635
0500000US17045,"Edgar County, Illinois",6690,3445,3245
0500000US17047,"Edwards County, Illinois",2505,1310,1195
0500000US17049,"Effingham County, Illinois",14795,7545,7255
0500000US17051,"Fayette County, Illinois",8005,4055,3950
0500000US17053,"Ford County, Illinois",5620,2850,2770
0500000US17055,"Franklin County, Illinois",13810,7225,6585
0500000US17057,"Fulton County, Illinois",13055,6635,6420
0500000US17059,"Gallatin County, Illinois",1925,1020,905
0500000US17061,"Greene County, Illinois",4930,2520,2415
0500000US17063,"Grundy County, Illinois",20455,10915,9545
0500000US17065,"Hamilton County, Illinois",2890,1605,1285
0500000US17067,"Hancock County, Illinois",7400,3805,3595
0500000US17069,"Hardin County, Illinois",1315,690,630
0500000US17071,"Henderson County, Illinois",2920,1470,1450
0500000US17073,"Henry County, Illinois",21185,11155,10030
0500000US17075,"Iroquois County, Illinois",11430,5790,5640
0500000US17077,"Jackson County, Illinois",21310,10440,10875
0500000US17079,"Jasper County, Illinois",3890,1945,1945
0500000US17081,"Jefferson County, Illinois",14250,7420,6830
0500000US17083,"Jersey County, Illinois",9240,4730,4510
0500000US17085,"Jo Daviess County, Illinois",9290,4585,4705
0500000US17087,"Johnson County, Illinois",3435,1790,1645
0500000US17089,"Kane County, Illinois",203975,111205,92775
0500000US17091,"Kankakee County, Illinois",41725,20890,20835
0500000US17093,"Kendall County, Illinois",49490,26465,23025
0500000US17095,"Knox County, Illinois",19045,9485,9560
0500000US17097,"Lake County, Illinois",272440,145475,126965
0500000US17099,"LaSalle County, Illinois",45665,23780,21885
0500000US17101,"Lawrence County, Illinois",4685,2275,2415
0500000US17103,"Lee County, Illinois",13610,7130,6480
0500000US17105,"Livingston County, Illinois",13975,7600,6375
0500000US17107,"Logan County, Illinois",9770,4260,5505
0500000US17109,"McDonough County, Illinois",11605,6195,5410
0500000US17111,"McHenry County, Illinois",129685,69335,60355
0500000US17113,"McLean County, Illinois",72875,36845,36030
0500000US17115,"Macon County, Illinois",42790,22030,20760
0500000US17117,"Macoupin County, Illinois",18975,9740,9235
0500000US17119,"Madison County, Illinois",109725,56750,52975
0500000US17121,"Marion County, Illinois",14305,7340,6965
0500000US17123,"Marshall County, Illinois",4855,2605,2250
0500000US17125,"Mason County, Illinois",5200,2750,2450
0500000US17127,"Massac County, Illinois",5570,2730,2835
0500000US17129,"Menard County, Illinois",5430,2735,2695
0500000US17131,"Mercer County, Illinois",6815,3685,3135
0500000US17133,"Monroe County, Illinois",14320,7855,6465
0500000US17135,"Montgomery County, Illinois",9465,4220,5240
0500000US17137,"Morgan County, Illinois",14095,6975,7120
0500000US17139,"Moultrie County, Illinois",5390,2825,2565
0500000US17141,"Ogle County, Illinois",21955,11650,10305
0500000US17143,"Peoria County, Illinois",74485,38605,35880
0500000US17145,"Perry County, Illinois",7615,4170,3445
0500000US17147,"Piatt County, Illinois",6950,3680,3270
0500000US17149,"Pike County, Illinois",5700,2945,2755
0500000US17151,"Pope County, Illinois",1445,690,755
0500000US17153,"Pulaski County, Illinois",1840,875,965
0500000US17155,"Putnam County, Illinois",2310,1295,1015
0500000US17157,"Randolph County, Illinois",12185,6550,5635
0500000US17159,"Richland County, Illinois",6315,3365,2945
0500000US17161,"Rock Island County, Illinois",59285,29825,29460
0500000US17163,"St. Clair County, Illinois",103435,51640,51795
0500000US17165,"Saline County, Illinois",8115,4405,3710
0500000US17167,"Sangamon County, Illinois",84520,41660,42860
0500000US17169,"Schuyler County, Illinois",2875,1525,1350
0500000US17171,"Scott County, Illinois",2105,1035,1075
0500000US17173,"Shelby County, Illinois",8465,4435,4030
0500000US17175,"Stark County, Illinois",2120,1105,1015
0500000US17177,"Stephenson County, Illinois",18085,8950,9135
0500000US17179,"Tazewell County, Illinois",56715,30020,26695
0500000US17181,"Union County, Illinois",5900,3090,2810
0500000US17183,"Vermilion County, Illinois",28360,14310,14050
0500000US17185,"Wabash County, Illinois",4695,2505,2190
0500000US17187,"Warren County, Illinois",6510,3170,3340
0500000US17189,"Washington County, Illinois",6485,3525,2960
0500000US17191,"Wayne County, Illinois",6580,3475,3105
0500000US17193,"White County, Illinois",5490,2845,2645
0500000US17195,"Whiteside County, Illinois",22810,11495,11310
0500000US17197,"Will County, Illinois",272260,146500,125760
0500000US17199,"Williamson County, Illinois",25345,13210,12135
0500000US17201,"Winnebago County, Illinois",114525,58600,55930
0500000US17203,"Woodford County, Illinois",16340,8680,7660
0500000US18001,"Adams County, Indiana",12590,6635,5955
0500000US18003,"Allen County, Indiana",143625,75000,68625
0500000US18005,"Bartholomew County, Indiana",32110,17725,14385
0500000US18007,"Benton County, Indiana",3345,1760,1590
0500000US18009,"Blackford County, Indiana",4690,2335,2355
0500000US18011,"Boone County, Indiana",24460,13175,11285
0500000US18013,"Brown County, Indiana",6015,3090,2925
0500000US18015,"Carroll County, Indiana",8015,4300,3720
0500000US18017,"Cass County, Indiana",14950,7775,7175
0500000US18019,"Clark County, Indiana",46920,23610,23305
0500000US18021,"Clay County, Indiana",10720,5560,5160
0500000US18023,"Clinton County, Indiana",12730,6630,6100
0500000US18025,"Crawford County, Indiana",3765,1990,1775
0500000US18027,"Daviess County, Indiana",11035,6120,4910
0500000US18029,"Dearborn County, Indiana",20840,11150,9690
0500000US18031,"Decatur County, Indiana",10555,5580,4975
0500000US18033,"DeKalb County, Indiana",16245,9075,7175
0500000US18035,"Delaware County, Indiana",40790,20365,20425
0500000US18037,"Dubois County, Indiana",19095,10480,8615
0500000US18039,"Elkhart County, Indiana",74805,41115,33690
0500000US18041,"Fayette County, Indiana",7810,3755,4055
0500000US18043,"Floyd County, Indiana",32640,16610,16030
0500000US18045,"Fountain County, Indiana",6575,3635,2940
0500000US18047,"Franklin County, Indiana",8950,4890,4060
0500000US18049,"Fulton County, Indiana",7450,4070,3380
0500000US18051,"Gibson County, Indiana",13800,7645,6155
0500000US18053,"Grant County, Indiana",23895,11590,12305
0500000US18055,"Greene County, Indiana",12560,6565,5995
0500000US18057,"Hamilton County, Indiana",122830,65740,57095
0500000US18059,"Hancock County, Indiana",29600,15185,14415
0500000US18061,"Harrison County, Indiana",15780,8230,7555
0500000US18063,"Hendricks County, Indiana",64885,34060,30825
0500000US18065,"Henry County, Indiana",16880,8785,8095
0500000US18067,"Howard County, Indiana",29750,15240,14510
0500000US18069,"Huntington County, Indiana",15140,8000,7140
0500000US18071,"Jackson County, Indiana",16795,8945,7850
0500000US18073,"Jasper County, Indiana",12810,7295,5515
0500000US18075,"Jay County, Indiana",8375,4180,4195
0500000US18077,"Jefferson County, Indiana",12475,6400,6070
0500000US18079,"Jennings County, Indiana",10595,5500,5095
0500000US18081,"Johnson County, Indiana",60910,32325,28585
0500000US18083,"Knox County, Indiana",15090,8015,7075
0500000US18085,"Kosciusko County, Indiana",30825,16680,14145
0500000US18087,"LaGrange County, Indiana",9040,5010,4035
0500000US18089,"Lake County, Indiana",184500,96860,87640
0500000US18091,"LaPorte County, Indiana",41620,21355,20270
0500000US18093,"Lawrence County, Indiana",17130,9085,8045
0500000US18095,"Madison County, Indiana",47340,24075,23265
0500000US18097,"Marion County, Indiana",361280,182775,178510
0500000US18099,"Marshall County, Indiana",18020,9410,8610
0500000US18101,"Martin County, Indiana",4190,2205,1985
0500000US18103,"Miami County, Indiana",12595,6720,5870
0500000US18105,"Monroe County, Indiana",48665,24695,23975
0500000US18107,"Montgomery County, Indiana",14685,7930,6755
0500000US18109,"Morgan County, Indiana",27570,14335,13235
0500000US18111,"Newton County, Indiana",5580,3105,2475
0500000US18113,"Noble County, Indiana",17775,9540,8235
0500000US18115,"Ohio County, Indiana",2560,1240,1315
0500000US18117,"Orange County, Indiana",7085,3820,3265
0500000US18119,"Owen County, Indiana",7530,3880,3650
0500000US18121,"Parke County, Indiana",5575,3000,2580
0500000US18123,"Perry County, Indiana",7610,4100,3510
0500000US18125,"Pike County, Indiana",4820,2680,2140
0500000US18127,"Porter County, Indiana",67680,36740,30940
0500000US18129,"Posey County, Indiana",11520,5975,5550
0500000US18131,"Pulaski County, Indiana",4810,2470,2340
0500000US18133,"Putnam County, Indiana",12750,6840,5905
0500000US18135,"Randolph County, Indiana",9595,5045,4550
0500000US18137,"Ripley County, Indiana",11410,5845,5565
0500000US18139,"Rush County, Indiana",6920,3725,3200
0500000US18141,"St. Joseph County, Indiana",102095,52150,49945
0500000US18143,"Scott County, Indiana",8695,4425,4270
0500000US18145,"Shelby County, Indiana",18795,9960,8835
0500000US18147,"Spencer County, Indiana",8625,4815,3810
0500000US18149,"Starke County, Indiana",8060,4275,3780
0500000US18151,"Steuben County, Indiana",14205,7640,6565
0500000US18153,"Sullivan County, Indiana",7225,4060,3165
0500000US18155,"Switzerland County, Indiana",3800,2015,1785
