year,state,state_po,county_name,county_fips,office,candidate,party,demVotes,repVotes,totalvotes
2012,TENNESSEE,TN,JEFFERSON,47089,PRESIDENT,MITT ROMNEY,REPUBLICAN,13038,4521,17559
2012,TENNESSEE,TN,JOHNSON,47091,PRESIDENT,MITT ROMNEY,REPUBLICAN,4611,1583,6194
2012,TENNESSEE,TN,KNOX,47093,PRESIDENT,BARACK OBAMA,DEMOCRAT,59399,113108,172507
2012,TENNESSEE,TN,LAKE,47095,PRESIDENT,BARACK OBAMA,DEMOCRAT,884,1203,2087
2012,TENNESSEE,TN,LAUDERDALE,47097,PRESIDENT,BARACK OBAMA,DEMOCRAT,4011,4678,8689
2012,TENNESSEE,TN,LAWRENCE,47099,PRESIDENT,BARACK OBAMA,DEMOCRAT,4237,10982,15219
2012,TENNESSEE,TN,LEWIS,47101,PRESIDENT,BARACK OBAMA,DEMOCRAT,1447,3247,4694
2012,TENNESSEE,TN,LEWIS,47101,PRESIDENT,MITT ROMNEY,REPUBLICAN,3117,1577,4694
2012,TENNESSEE,TN,LINCOLN,47103,PRESIDENT,MITT ROMNEY,REPUBLICAN,9803,3465,13268
2012,TENNESSEE,TN,LOUDON,47105,PRESIDENT,MITT ROMNEY,REPUBLICAN,16707,5366,22073
2012,TENNESSEE,TN,MCMINN,47107,PRESIDENT,MITT ROMNEY,REPUBLICAN,12967,4867,17834
2012,TENNESSEE,TN,MCNAIRY,47109,PRESIDENT,MITT ROMNEY,REPUBLICAN,7015,2787,9802
2012,TENNESSEE,TN,MACON,47111,PRESIDENT,BARACK OBAMA,DEMOCRAT,1552,5353,6905
2012,TENNESSEE,TN,MADISON,47113,PRESIDENT,BARACK OBAMA,DEMOCRAT,18367,22335,40702
2012,TENNESSEE,TN,MARION,47115,PRESIDENT,BARACK OBAMA,DEMOCRAT,3953,6456,10409
2012,TENNESSEE,TN,MARSHALL,47117,PRESIDENT,BARACK OBAMA,DEMOCRAT,3725,7016,10741
2012,TENNESSEE,TN,MAURY,47119,PRESIDENT,BARACK OBAMA,DEMOCRAT,11825,21181,33006
2012,TENNESSEE,TN,MAURY,47119,PRESIDENT,MITT ROMNEY,REPUBLICAN,20708,12298,33006
2012,TENNESSEE,TN,MEIGS,47121,PRESIDENT,MITT ROMNEY,REPUBLICAN,2734,1230,3964
2012,TENNESSEE,TN,MONROE,47123,PRESIDENT,MITT ROMNEY,REPUBLICAN,11731,4607,16338
2012,TENNESSEE,TN,MONTGOMERY,47125,PRESIDENT,MITT ROMNEY,REPUBLICAN,30245,25339,55584
2012,TENNESSEE,TN,MOORE,47127,PRESIDENT,MITT ROMNEY,REPUBLICAN,2053,746,2799
2012,TENNESSEE,TN,MORGAN,47129,PRESIDENT,BARACK OBAMA,DEMOCRAT,1725,4779,6504
2012,TENNESSEE,TN,OBION,47131,PRESIDENT,BARACK OBAMA,DEMOCRAT,3321,8976,12297
2012,TENNESSEE,TN,OVERTON,47133,PRESIDENT,BARACK OBAMA,DEMOCRAT,2805,4859,7664
2012,TENNESSEE,TN,PERRY,47135,PRESIDENT,BARACK OBAMA,DEMOCRAT,992,1629,2621
2012,TENNESSEE,TN,PICKETT,47137,PRESIDENT,BARACK OBAMA,DEMOCRAT,712,1741,2453
2012,TENNESSEE,TN,PICKETT,47137,PRESIDENT,MITT ROMNEY,REPUBLICAN,1712,741,2453
2012,TENNESSEE,TN,POLK,47139,PRESIDENT,MITT ROMNEY,REPUBLICAN,4108,1951,6059
2012,TENNESSEE,TN,PUTNAM,47141,PRESIDENT,MITT ROMNEY,REPUBLICAN,17254,8246,25500
2012,TENNESSEE,TN,RHEA,47143,PRESIDENT,MITT ROMNEY,REPUBLICAN,7802,2788,10590
2012,TENNESSEE,TN,ROANE,47145,PRESIDENT,MITT ROMNEY,REPUBLICAN,14724,6366,21090
2012,TENNESSEE,TN,ROBERTSON,47147,PRESIDENT,BARACK OBAMA,DEMOCRAT,8290,17999,26289
2012,TENNESSEE,TN,RUTHERFORD,47149,PRESIDENT,BARACK OBAMA,DEMOCRAT,36414,62434,98848
2012,TENNESSEE,TN,SCOTT,47151,PRESIDENT,BARACK OBAMA,DEMOCRAT,1452,5216,6668
2012,TENNESSEE,TN,SEQUATCHIE,47153,PRESIDENT,BARACK OBAMA,DEMOCRAT,1489,3653,5142
2012,TENNESSEE,TN,SEVIER,47155,PRESIDENT,BARACK OBAMA,DEMOCRAT,7418,26446,33864
2012,TENNESSEE,TN,SEVIER,47155,PRESIDENT,MITT ROMNEY,REPUBLICAN,25984,7880,33864
2012,TENNESSEE,TN,SHELBY,47157,PRESIDENT,MITT ROMNEY,REPUBLICAN,135649,235460,371109
2012,TENNESSEE,TN,SMITH,47159,PRESIDENT,MITT ROMNEY,REPUBLICAN,4495,2592,7087
2012,TENNESSEE,TN,STEWART,47161,PRESIDENT,MITT ROMNEY,REPUBLICAN,2963,2152,5115
2012,TENNESSEE,TN,SULLIVAN,47163,PRESIDENT,MITT ROMNEY,REPUBLICAN,43562,16325,59887
2012,TENNESSEE,TN,SUMNER,47165,PRESIDENT,BARACK OBAMA,DEMOCRAT,18579,46787,65366
2012,TENNESSEE,TN,TIPTON,47167,PRESIDENT,BARACK OBAMA,DEMOCRAT,7133,16948,24081
2012,TENNESSEE,TN,TROUSDALE,47169,PRESIDENT,BARACK OBAMA,DEMOCRAT,1240,1665,2905
2012,TENNESSEE,TN,UNICOI,47171,PRESIDENT,BARACK OBAMA,DEMOCRAT,1913,5173,7086
2012,TENNESSEE,TN,UNION,47173,PRESIDENT,BARACK OBAMA,DEMOCRAT,1478,4350,5828
2012,TENNESSEE,TN,UNION,47173,PRESIDENT,MITT ROMNEY,REPUBLICAN,4282,1546,5828
2012,TENNESSEE,TN,VAN BUREN,47175,PRESIDENT,MITT ROMNEY,REPUBLICAN,1386,914,2300
2012,TENNESSEE,TN,WARREN,47177,PRESIDENT,MITT ROMNEY,REPUBLICAN,8010,5005,13015
2012,TENNESSEE,TN,WASHINGTON,47179,PRESIDENT,MITT ROMNEY,REPUBLICAN,32808,15224,48032
2012,TENNESSEE,TN,WAYNE,47181,PRESIDENT,MITT ROMNEY,REPUBLICAN,4253,1233,5486
2012,TENNESSEE,TN,WEAKLEY,47183,PRESIDENT,BARACK OBAMA,DEMOCRAT,3548,8789,12337
2012,TENNESSEE,TN,WHITE,47185,PRESIDENT,BARACK OBAMA,DEMOCRAT,2795,6345,9140
2012,TENNESSEE,TN,WILLIAMSON,47187,PRESIDENT,BARACK OBAMA,DEMOCRAT,25142,71083,96225
2012,TENNESSEE,TN,WILSON,47189,PRESIDENT,BARACK OBAMA,DEMOCRAT,14695,36804,51499
2012,TEXAS,TX,ANDERSON,48001,PRESIDENT,BARACK OBAMA,DEMOCRAT,3813,12399,16212
2012,TEXAS,TX,ANDERSON,48001,PRESIDENT,MITT ROMNEY,REPUBLICAN,12262,3950,16212
2012,TEXAS,TX,ANDREWS,48003,PRESIDENT,MITT ROMNEY,REPUBLICAN,3639,843,4482
2012,TEXAS,TX,ANGELINA,48005,PRESIDENT,MITT ROMNEY,REPUBLICAN,20303,8103,28406
2012,TEXAS,TX,ARANSAS,48007,PRESIDENT,MITT ROMNEY,REPUBLICAN,6830,2818,9648
2012,TEXAS,TX,ARCHER,48009,PRESIDENT,MITT ROMNEY,REPUBLICAN,3600,564,4164
2012,TEXAS,TX,ARMSTRONG,48011,PRESIDENT,BARACK OBAMA,DEMOCRAT,98,837,935
2012,TEXAS,TX,ATASCOSA,48013,PRESIDENT,BARACK OBAMA,DEMOCRAT,5133,7588,12721
2012,TEXAS,TX,AUSTIN,48015,PRESIDENT,BARACK OBAMA,DEMOCRAT,2252,9397,11649
2012,TEXAS,TX,BAILEY,48017,PRESIDENT,BARACK OBAMA,DEMOCRAT,466,1350,1816
2012,TEXAS,TX,BANDERA,48019,PRESIDENT,BARACK OBAMA,DEMOCRAT,1864,7584,9448
2012,TEXAS,TX,BANDERA,48019,PRESIDENT,MITT ROMNEY,REPUBLICAN,7426,2022,9448
2012,TEXAS,TX,BASTROP,48021,PRESIDENT,MITT ROMNEY,REPUBLICAN,14033,10448,24481
2012,TEXAS,TX,BAYLOR,48023,PRESIDENT,MITT ROMNEY,REPUBLICAN,1297,295,1592
2012,TEXAS,TX,BEE,48025,PRESIDENT,MITT ROMNEY,REPUBLICAN,4356,3523,7879
2012,TEXAS,TX,BELL,48027,PRESIDENT,MITT ROMNEY,REPUBLICAN,49574,36632,86206
2012,TEXAS,TX,BEXAR,48029,PRESIDENT,BARACK OBAMA,DEMOCRAT,264856,248825,513681
2012,TEXAS,TX,BLANCO,48031,PRESIDENT,BARACK OBAMA,DEMOCRAT,1220,3753,4973
2012,TEXAS,TX,BORDEN,48033,PRESIDENT,BARACK OBAMA,DEMOCRAT,32,331,363
2012,TEXAS,TX,BOSQUE,48035,PRESIDENT,BARACK OBAMA,DEMOCRAT,1367,5989,7356
2012,TEXAS,TX,BOWIE,48037,PRESIDENT,BARACK OBAMA,DEMOCRAT,10196,25208,35404
2012,TEXAS,TX,BOWIE,48037,PRESIDENT,MITT ROMNEY,REPUBLICAN,24869,10535,35404
2012,TEXAS,TX,BRAZORIA,48039,PRESIDENT,MITT ROMNEY,REPUBLICAN,70862,35877,106739
2012,TEXAS,TX,BRAZOS,48041,PRESIDENT,MITT ROMNEY,REPUBLICAN,37209,18753,55962
2012,TEXAS,TX,BREWSTER,48043,PRESIDENT,MITT ROMNEY,REPUBLICAN,1976,1891,3867
2012,TEXAS,TX,BRISCOE,48045,PRESIDENT,MITT ROMNEY,REPUBLICAN,578,124,702
2012,TEXAS,TX,BROOKS,48047,PRESIDENT,BARACK OBAMA,DEMOCRAT,1886,517,2403
2012,TEXAS,TX,BROWN,48049,PRESIDENT,BARACK OBAMA,DEMOCRAT,1904,12043,13947
2012,TEXAS,TX,BURLESON,48051,PRESIDENT,BARACK OBAMA,DEMOCRAT,1705,4751,6456
2012,TEXAS,TX,BURNET,48053,PRESIDENT,BARACK OBAMA,DEMOCRAT,3674,13122,16796
2012,TEXAS,TX,CALDWELL,48055,PRESIDENT,BARACK OBAMA,DEMOCRAT,4791,6277,11068
2012,TEXAS,TX,CALDWELL,48055,PRESIDENT,MITT ROMNEY,REPUBLICAN,6021,5047,11068
2012,TEXAS,TX,CALHOUN,48057,PRESIDENT,MITT ROMNEY,REPUBLICAN,4144,2504,6648
2012,TEXAS,TX,CALLAHAN,48059,PRESIDENT,MITT ROMNEY,REPUBLICAN,4378,819,5197
2012,TEXAS,TX,CAMERON,48061,PRESIDENT,MITT ROMNEY,REPUBLICAN,26099,50796,76895
2012,TEXAS,TX,CAMP,48063,PRESIDENT,MITT ROMNEY,REPUBLICAN,2881,1454,4335
2012,TEXAS,TX,CARSON,48065,PRESIDENT,BARACK OBAMA,DEMOCRAT,292,2486,2778
2012,TEXAS,TX,CASS,48067,PRESIDENT,BARACK OBAMA,DEMOCRAT,2924,8864,11788
2012,TEXAS,TX,CASTRO,48069,PRESIDENT,BARACK OBAMA,DEMOCRAT,630,1489,2119
2012,TEXAS,TX,CHAMBERS,48071,PRESIDENT,BARACK OBAMA,DEMOCRAT,2790,11945,14735
2012,TEXAS,TX,CHEROKEE,48073,PRESIDENT,BARACK OBAMA,DEMOCRAT,3875,12251,16126
2012,TEXAS,TX,CHEROKEE,48073,PRESIDENT,MITT ROMNEY,REPUBLICAN,12094,4032,16126
2012,TEXAS,TX,CHILDRESS,48075,PRESIDENT,MITT ROMNEY,REPUBLICAN,1665,331,1996
2012,TEXAS,TX,CLAY,48077,PRESIDENT,MITT ROMNEY,REPUBLICAN,4266,791,5057
2012,TEXAS,TX,COCHRAN,48079,PRESIDENT,MITT ROMNEY,REPUBLICAN,649,268,917
2012,TEXAS,TX,COKE,48081,PRESIDENT,MITT ROMNEY,REPUBLICAN,1218,190,1408
2012,TEXAS,TX,COLEMAN,48083,PRESIDENT,BARACK OBAMA,DEMOCRAT,442,3050,3492
2012,TEXAS,TX,COLLIN,48085,PRESIDENT,BARACK OBAMA,DEMOCRAT,101415,201406,302821
2012,TEXAS,TX,COLLINGSWORTH,48087,PRESIDENT,BARACK OBAMA,DEMOCRAT,177,973,1150
2012,TEXAS,TX,COLORADO,48089,PRESIDENT,BARACK OBAMA,DEMOCRAT,2029,6088,8117
2012,TEXAS,TX,COMAL,48091,PRESIDENT,BARACK OBAMA,DEMOCRAT,11450,40079,51529
2012,TEXAS,TX,COMAL,48091,PRESIDENT,MITT ROMNEY,REPUBLICAN,39318,12211,51529
2012,TEXAS,TX,COMANCHE,48093,PRESIDENT,MITT ROMNEY,REPUBLICAN,3944,962,4906
2012,TEXAS,TX,CONCHO,48095,PRESIDENT,MITT ROMNEY,REPUBLICAN,793,208,1001
2012,TEXAS,TX,COOKE,48097,PRESIDENT,MITT ROMNEY,REPUBLICAN,11951,2400,14351
2012,TEXAS,TX,CORYELL,48099,PRESIDENT,MITT ROMNEY,REPUBLICAN,11220,5384,16604
2012,TEXAS,TX,COTTLE,48101,PRESIDENT,BARACK OBAMA,DEMOCRAT,180,561,741
2012,TEXAS,TX,CRANE,48103,PRESIDENT,BARACK OBAMA,DEMOCRAT,275,1008,1283
2012,TEXAS,TX,CROCKETT,48105,PRESIDENT,BARACK OBAMA,DEMOCRAT,480,977,1457
2012,TEXAS,TX,CROSBY,48107,PRESIDENT,BARACK OBAMA,DEMOCRAT,639,1148,1787
2012,TEXAS,TX,CULBERSON,48109,PRESIDENT,BARACK OBAMA,DEMOCRAT,568,311,879
2012,TEXAS,TX,CULBERSON,48109,PRESIDENT,MITT ROMNEY,REPUBLICAN,295,584,879
2012,TEXAS,TX,DALLAM,48111,PRESIDENT,MITT ROMNEY,REPUBLICAN,1248,286,1534
2012,TEXAS,TX,DALLAS,48113,PRESIDENT,MITT ROMNEY,REPUBLICAN,295813,414304,710117
2012,TEXAS,TX,DAWSON,48115,PRESIDENT,MITT ROMNEY,REPUBLICAN,2591,1051,3642
2012,TEXAS,TX,DEAF SMITH,48117,PRESIDENT,MITT ROMNEY,REPUBLICAN,3042,1267,4309
2012,TEXAS,TX,DELTA,48119,PRESIDENT,BARACK OBAMA,DEMOCRAT,454,1564,2018
2012,TEXAS,TX,DENTON,48121,PRESIDENT,BARACK OBAMA,DEMOCRAT,80978,161803,242781
2012,TEXAS,TX,DEWITT,48123,PRESIDENT,BARACK OBAMA,DEMOCRAT,1467,5171,6638
2012,TEXAS,TX,DICKENS,48125,PRESIDENT,BARACK OBAMA,DEMOCRAT,216,803,1019
2012,TEXAS,TX,DIMMIT,48127,PRESIDENT,BARACK OBAMA,DEMOCRAT,2141,776,2917
2012,TEXAS,TX,DIMMIT,48127,PRESIDENT,MITT ROMNEY,REPUBLICAN,762,2155,2917
2012,TEXAS,TX,DONLEY,48129,PRESIDENT,MITT ROMNEY,REPUBLICAN,1287,248,1535
2012,TEXAS,TX,DUVAL,48131,PRESIDENT,MITT ROMNEY,REPUBLICAN,980,3364,4344
2012,TEXAS,TX,EASTLAND,48133,PRESIDENT,MITT ROMNEY,REPUBLICAN,5444,1051,6495
2012,TEXAS,TX,ECTOR,48135,PRESIDENT,MITT ROMNEY,REPUBLICAN,24010,8503,32513
2012,TEXAS,TX,EDWARDS,48137,PRESIDENT,BARACK OBAMA,DEMOCRAT,232,652,884
2012,TEXAS,TX,ELLIS,48139,PRESIDENT,BARACK OBAMA,DEMOCRAT,13881,40270,54151
2012,TEXAS,TX,EL PASO,48141,PRESIDENT,BARACK OBAMA,DEMOCRAT,112952,59460,172412
2012,TEXAS,TX,ERATH,48143,PRESIDENT,BARACK OBAMA,DEMOCRAT,1965,10508,12473
2012,TEXAS,TX,FALLS,48145,PRESIDENT,BARACK OBAMA,DEMOCRAT,2033,3401,5434
2012,TEXAS,TX,FALLS,48145,PRESIDENT,MITT ROMNEY,REPUBLICAN,3356,2078,5434
2012,TEXAS,TX,FANNIN,48147,PRESIDENT,MITT ROMNEY,REPUBLICAN,8161,2643,10804
2012,TEXAS,TX,FAYETTE,48149,PRESIDENT,MITT ROMNEY,REPUBLICAN,8106,2445,10551
2012,TEXAS,TX,FISHER,48151,PRESIDENT,MITT ROMNEY,REPUBLICAN,1094,535,1629
2012,TEXAS,TX,FLOYD,48153,PRESIDENT,MITT ROMNEY,REPUBLICAN,1523,562,2085
2012,TEXAS,TX,FOARD,48155,PRESIDENT,BARACK OBAMA,DEMOCRAT,140,355,495
2012,TEXAS,TX,FORT BEND,48157,PRESIDENT,BARACK OBAMA,DEMOCRAT,101144,118345,219489
2012,TEXAS,TX,FRANKLIN,48159,PRESIDENT,BARACK OBAMA,DEMOCRAT,751,3506,4257
2012,TEXAS,TX,FREESTONE,48161,PRESIDENT,BARACK OBAMA,DEMOCRAT,1850,5720,7570
2012,TEXAS,TX,FRIO,48163,PRESIDENT,BARACK OBAMA,DEMOCRAT,2376,1592,3968
2012,TEXAS,TX,FRIO,48163,PRESIDENT,MITT ROMNEY,REPUBLICAN,1559,2409,3968
2012,TEXAS,TX,GAINES,48165,PRESIDENT,MITT ROMNEY,REPUBLICAN,3484,582,4066
2012,TEXAS,TX,GALVESTON,48167,PRESIDENT,MITT ROMNEY,REPUBLICAN,69059,41019,110078
2012,TEXAS,TX,GARZA,48169,PRESIDENT,MITT ROMNEY,REPUBLICAN,1263,297,1560
2012,TEXAS,TX,GILLESPIE,48171,PRESIDENT,MITT ROMNEY,REPUBLICAN,10306,2244,12550
2012,TEXAS,TX,GLASSCOCK,48173,PRESIDENT,BARACK OBAMA,DEMOCRAT,44,534,578
2012,TEXAS,TX,GOLIAD,48175,PRESIDENT,BARACK OBAMA,DEMOCRAT,1127,2331,3458
2012,TEXAS,TX,GONZALES,48177,PRESIDENT,BARACK OBAMA,DEMOCRAT,1777,4280,6057
2012,TEXAS,TX,GRAY,48179,PRESIDENT,BARACK OBAMA,DEMOCRAT,886,6503,7389
2012,TEXAS,TX,GRAYSON,48181,PRESIDENT,BARACK OBAMA,DEMOCRAT,10670,31594,42264
2012,TEXAS,TX,GRAYSON,48181,PRESIDENT,MITT ROMNEY,REPUBLICAN,30936,11328,42264
2012,TEXAS,TX,GREGG,48183,PRESIDENT,MITT ROMNEY,REPUBLICAN,28742,12765,41507
2012,TEXAS,TX,GRIMES,48185,PRESIDENT,MITT ROMNEY,REPUBLICAN,6141,2460,8601
2012,TEXAS,TX,GUADALUPE,48187,PRESIDENT,MITT ROMNEY,REPUBLICAN,33117,16397,49514
2012,TEXAS,TX,HALE,48189,PRESIDENT,MITT ROMNEY,REPUBLICAN,6490,2364,8854
2012,TEXAS,TX,HALL,48191,PRESIDENT,BARACK OBAMA,DEMOCRAT,265,844,1109
2012,TEXAS,TX,HAMILTON,48193,PRESIDENT,BARACK OBAMA,DEMOCRAT,591,2961,3552
2012,TEXAS,TX,HANSFORD,48195,PRESIDENT,BARACK OBAMA,DEMOCRAT,159,1803,1962
2012,TEXAS,TX,HARDEMAN,48197,PRESIDENT,BARACK OBAMA,DEMOCRAT,302,1193,1495
2012,TEXAS,TX,HARDIN,48199,PRESIDENT,BARACK OBAMA,DEMOCRAT,3359,17938,21297
2012,TEXAS,TX,HARDIN,48199,PRESIDENT,MITT ROMNEY,REPUBLICAN,17746,3551,21297
2012,TEXAS,TX,HARRIS,48201,PRESIDENT,MITT ROMNEY,REPUBLICAN,586073,602512,1188585
2012,TEXAS,TX,HARRISON,48203,PRESIDENT,MITT ROMNEY,REPUBLICAN,17512,8658,26170
2012,TEXAS,TX,HARTLEY,48205,PRESIDENT,MITT ROMNEY,REPUBLICAN,1708,205,1913
2012,TEXAS,TX,HASKELL,48207,PRESIDENT,MITT ROMNEY,REPUBLICAN,1424,589,2013
2012,TEXAS,TX,HAYS,48209,PRESIDENT,BARACK OBAMA,DEMOCRAT,25537,33474,59011
2012,TEXAS,TX,HEMPHILL,48211,PRESIDENT,BARACK OBAMA,DEMOCRAT,192,1317,1509
2012,TEXAS,TX,HENDERSON,48213,PRESIDENT,BARACK OBAMA,DEMOCRAT,6106,21521,27627
2012,TEXAS,TX,HIDALGO,48215,PRESIDENT,BARACK OBAMA,DEMOCRAT,97969,41190,139159
2012,TEXAS,TX,HILL,48217,PRESIDENT,BARACK OBAMA,DEMOCRAT,2752,9293,12045
2012,TEXAS,TX,HILL,48217,PRESIDENT,MITT ROMNEY,REPUBLICAN,9132,2913,12045
2012,TEXAS,TX,HOCKLEY,48219,PRESIDENT,MITT ROMNEY,REPUBLICAN,5546,1588,7134
2012,TEXAS,TX,HOOD,48221,PRESIDENT,MITT ROMNEY,REPUBLICAN,18409,4126,22535
2012,TEXAS,TX,HOPKINS,48223,PRESIDENT,MITT ROMNEY,REPUBLICAN,9836,2917,12753
2012,TEXAS,TX,HOUSTON,48225,PRESIDENT,MITT ROMNEY,REPUBLICAN,5880,2334,8214
2012,TEXAS,TX,HOWARD,48227,PRESIDENT,BARACK OBAMA,DEMOCRAT,2110,6585,8695
2012,TEXAS,TX,HUDSPETH,48229,PRESIDENT,BARACK OBAMA,DEMOCRAT,379,484,863
2012,TEXAS,TX,HUNT,48231,PRESIDENT,BARACK OBAMA,DEMOCRAT,6671,21378,28049
2012,TEXAS,TX,HUTCHINSON,48233,PRESIDENT,BARACK OBAMA,DEMOCRAT,1045,6883,7928
2012,TEXAS,TX,IRION,48235,PRESIDENT,BARACK OBAMA,DEMOCRAT,112,676,788
2012,TEXAS,TX,IRION,48235,PRESIDENT,MITT ROMNEY,REPUBLICAN,668,120,788
2012,TEXAS,TX,JACK,48237,PRESIDENT,MITT ROMNEY,REPUBLICAN,2580,328,2908
2012,TEXAS,TX,JACKSON,48239,PRESIDENT,MITT ROMNEY,REPUBLICAN,3906,1119,5025
2012,TEXAS,TX,JASPER,48241,PRESIDENT,MITT ROMNEY,REPUBLICAN,9957,3560,13517
2012,TEXAS,TX,JEFF DAVIS,48243,PRESIDENT,MITT ROMNEY,REPUBLICAN,719,473,1192
2012,TEXAS,TX,JEFFERSON,48245,PRESIDENT,BARACK OBAMA,DEMOCRAT,44668,43959,88627
2012,TEXAS,TX,JIM HOGG,48247,PRESIDENT,BARACK OBAMA,DEMOCRAT,1301,366,1667
2012,TEXAS,TX,JIM WELLS,48249,PRESIDENT,BARACK OBAMA,DEMOCRAT,6492,4674,11166
2012,TEXAS,TX,JOHNSON,48251,PRESIDENT,BARACK OBAMA,DEMOCRAT,10496,38342,48838
2012,TEXAS,TX,JONES,48253,PRESIDENT,BARACK OBAMA,DEMOCRAT,1226,4341,5567
2012,TEXAS,TX,JONES,48253,PRESIDENT,MITT ROMNEY,REPUBLICAN,4262,1305,5567
2012,TEXAS,TX,KARNES,48255,PRESIDENT,MITT ROMNEY,REPUBLICAN,2825,1360,4185
2012,TEXAS,TX,KAUFMAN,48257,PRESIDENT,MITT ROMNEY,REPUBLICAN,24846,9824,34670
2012,TEXAS,TX,KENDALL,48259,PRESIDENT,MITT ROMNEY,REPUBLICAN,14508,3275,17783
2012,TEXAS,TX,KENEDY,48261,PRESIDENT,MITT ROMNEY,REPUBLICAN,84,83,167
2012,TEXAS,TX,KENT,48263,PRESIDENT,BARACK OBAMA,DEMOCRAT,66,339,405
2012,TEXAS,TX,KERR,48265,PRESIDENT,BARACK OBAMA,DEMOCRAT,4338,17541,21879
2012,TEXAS,TX,KIMBLE,48267,PRESIDENT,BARACK OBAMA,DEMOCRAT,217,1675,1892
2012,TEXAS,TX,KING,48269,PRESIDENT,BARACK OBAMA,DEMOCRAT,5,140,145
2012,TEXAS,TX,KINNEY,48271,PRESIDENT,BARACK OBAMA,DEMOCRAT,522,903,1425
2012,TEXAS,TX,KINNEY,48271,PRESIDENT,MITT ROMNEY,REPUBLICAN,880,545,1425
2012,TEXAS,TX,KLEBERG,48273,PRESIDENT,MITT ROMNEY,REPUBLICAN,4058,4849,8907
2012,TEXAS,TX,KNOX,48275,PRESIDENT,MITT ROMNEY,REPUBLICAN,1160,350,1510
2012,TEXAS,TX,LAMAR,48277,PRESIDENT,MITT ROMNEY,REPUBLICAN,12826,4371,17197
2012,TEXAS,TX,LAMB,48279,PRESIDENT,MITT ROMNEY,REPUBLICAN,3058,1033,4091
2012,TEXAS,TX,LAMPASAS,48281,PRESIDENT,BARACK OBAMA,DEMOCRAT,1479,5725,7204
2012,TEXAS,TX,LA SALLE,48283,PRESIDENT,BARACK OBAMA,DEMOCRAT,965,681,1646
2012,TEXAS,TX,LAVACA,48285,PRESIDENT,BARACK OBAMA,DEMOCRAT,1428,6866,8294
2012,TEXAS,TX,LEE,48287,PRESIDENT,BARACK OBAMA,DEMOCRAT,1632,4589,6221
2012,TEXAS,TX,LEON,48289,PRESIDENT,BARACK OBAMA,DEMOCRAT,1062,5883,6945
2012,TEXAS,TX,LEON,48289,PRESIDENT,MITT ROMNEY,REPUBLICAN,5814,1131,6945
2012,TEXAS,TX,LIBERTY,48291,PRESIDENT,MITT ROMNEY,REPUBLICAN,17323,5423,22746
2012,TEXAS,TX,LIMESTONE,48293,PRESIDENT,MITT ROMNEY,REPUBLICAN,5288,2275,7563
2012,TEXAS,TX,LIPSCOMB,48295,PRESIDENT,MITT ROMNEY,REPUBLICAN,1044,124,1168
2012,TEXAS,TX,LIVE OAK,48297,PRESIDENT,MITT ROMNEY,REPUBLICAN,3154,959,4113
2012,TEXAS,TX,LLANO,48299,PRESIDENT,BARACK OBAMA,DEMOCRAT,1822,7736,9558
2012,TEXAS,TX,LOVING,48301,PRESIDENT,BARACK OBAMA,DEMOCRAT,9,55,64
2012,TEXAS,TX,LUBBOCK,48303,PRESIDENT,BARACK OBAMA,DEMOCRAT,26271,64913,91184
2012,TEXAS,TX,LYNN,48305,PRESIDENT,BARACK OBAMA,DEMOCRAT,506,1453,1959
2012,TEXAS,TX,MCCULLOCH,48307,PRESIDENT,BARACK OBAMA,DEMOCRAT,537,2456,2993
2012,TEXAS,TX,MCCULLOCH,48307,PRESIDENT,MITT ROMNEY,REPUBLICAN,2419,574,2993
2012,TEXAS,TX,MCLENNAN,48309,PRESIDENT,MITT ROMNEY,REPUBLICAN,47903,26638,74541
2012,TEXAS,TX,MCMULLEN,48311,PRESIDENT,MITT ROMNEY,REPUBLICAN,431,72,503
2012,TEXAS,TX,MADISON,48313,PRESIDENT,MITT ROMNEY,REPUBLICAN,3028,1000,4028
2012,TEXAS,TX,MARION,48315,PRESIDENT,MITT ROMNEY,REPUBLICAN,2733,1549,4282
2012,TEXAS,TX,MARTIN,48317,PRESIDENT,BARACK OBAMA,DEMOCRAT,248,1376,1624
2012,TEXAS,TX,MASON,48319,PRESIDENT,BARACK OBAMA,DEMOCRAT,380,1588,1968
2012,TEXAS,TX,MATAGORDA,48321,PRESIDENT,BARACK OBAMA,DEMOCRAT,3980,8153,12133
2012,TEXAS,TX,MAVERICK,48323,PRESIDENT,BARACK OBAMA,DEMOCRAT,8303,2260,10563
2012,TEXAS,TX,MEDINA,48325,PRESIDENT,BARACK OBAMA,DEMOCRAT,4784,11265,16049
2012,TEXAS,TX,MEDINA,48325,PRESIDENT,MITT ROMNEY,REPUBLICAN,11079,4970,16049
2012,TEXAS,TX,MENARD,48327,PRESIDENT,MITT ROMNEY,REPUBLICAN,665,184,849
2012,TEXAS,TX,MIDLAND,48329,PRESIDENT,MITT ROMNEY,REPUBLICAN,35689,8908,44597
2012,TEXAS,TX,MILAM,48331,PRESIDENT,MITT ROMNEY,REPUBLICAN,5481,2749,8230
2012,TEXAS,TX,MILLS,48333,PRESIDENT,MITT ROMNEY,REPUBLICAN,1882,319,2201
2012,TEXAS,TX,MITCHELL,48335,PRESIDENT,BARACK OBAMA,DEMOCRAT,538,1778,2316
2012,TEXAS,TX,MONTAGUE,48337,PRESIDENT,BARACK OBAMA,DEMOCRAT,1116,6635,7751
