GEO_ID,NAME,CP05_2012_2016_001E,CP05_2012_2016_002E,CP05_2012_2016_003E,CP05_2012_2016_004E,CP05_2012_2016_005E,CP05_2012_2016_006E,CP05_2012_2016_007E,CP05_2012_2016_008E,CP05_2012_2016_009E,CP05_2012_2016_010E,CP05_2012_2016_011E,CP05_2012_2016_012E,CP05_2012_2016_013E,CP05_2012_2016_014E,CP05_2012_2016_015E,CP05_2012_2016_016E,CP05_2012_2016_017E,CP05_2012_2016_018E,CP05_2012_2016_019E,CP05_2012_2016_020E,CP05_2012_2016_021E,CP05_2012_2016_022E,CP05_2012_2016_023E,CP05_2012_2016_024E,CP05_2012_2016_025E,CP05_2012_2016_026E,CP05_2012_2016_027E,CP05_2012_2016_028E,CP05_2012_2016_029E,CP05_2012_2016_030E,CP05_2012_2016_031E,CP05_2012_2016_032E,CP05_2012_2016_033E,CP05_2012_2016_034E,CP05_2012_2016_035E,CP05_2012_2016_036E,CP05_2012_2016_037E,CP05_2012_2016_038E,CP05_2012_2016_039E,CP05_2012_2016_040E,CP05_2012_2016_041E,CP05_2012_2016_042E,CP05_2012_2016_043E,CP05_2012_2016_044E,CP05_2012_2016_045E,CP05_2012_2016_046E,CP05_2012_2016_047E,CP05_2012_2016_048E,CP05_2012_2016_049E,CP05_2012_2016_050E,CP05_2012_2016_051E,CP05_2012_2016_052E,CP05_2012_2016_053E,CP05_2012_2016_054E,CP05_2012_2016_055E,CP05_2012_2016_056E,CP05_2012_2016_057E,CP05_2012_2016_058E,CP05_2012_2016_059E,CP05_2012_2016_060E,CP05_2012_2016_061E,CP05_2012_2016_062E,CP05_2012_2016_063E,CP05_2012_2016_064E,CP05_2012_2016_065E,CP05_2012_2016_066E,CP05_2012_2016_067E,CP05_2012_2016_068E,CP05_2012_2016_069E,CP05_2012_2016_070E,CP05_2012_2016_071E,CP05_2012_2016_072E,CP05_2012_2016_073E,CP05_2012_2016_074E,CP05_2012_2016_075E,CP05_2012_2016_076E,CP05_2012_2016_077E,CP05_2012_2016_078E,CP05_2012_2016_079E,CP05_2012_2016_080E,CP05_2012_2016_081E,CP05_2012_2016_082E,CP05_2012_2016_083E,CP05_2012_2016_084E
0500000US05023,"Cleburne County, Arkansas",25587,49.8,50.2,5,5,6.3,5.2,4.9,9.9,10.3,13.3,7.8,7,14,8.8,2.6,47.9,80.3,77.5,29.6,25.4,20544,49.4,50.6,6494,47.5,52.5,25587,98.9,1.1,98.9,97.1,0.6,0.4,0.2,0,0,0,0.6,0,0.2,0.1,0,0.1,0.1,0.1,0,0,0,0,0,0.3,1.1,0,0.7,0.2,0,25587,98.1,0.6,1.3,0.9,0,0.3,25587,2.4,1.5,0.1,0.1,0.7,97.6,95,0.6,0.4,0.6,0,0,1.1,0,1.1,15854,20351,49.4,50.6
0500000US05025,"Cleveland County, Arkansas",8421,50.1,49.9,5,5.9,7.4,8,5.4,9.5,12.3,14.4,6,7.5,10.6,6.2,1.9,42.5,77,72.4,23.4,18.6,6481,48.1,51.9,1569,45.8,54.2,8421,97.7,2.3,97.7,86.7,10.5,0.2,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0.2,2.3,1.2,0.4,0.5,0,8421,89,11.8,0.6,0.6,0.1,0.2,8421,2.2,2.2,0,0,0,97.8,84.7,10.5,0.2,0.1,0,0,2.2,0.1,2.1,4058,6379,48.6,51.4
0500000US05027,"Columbia County, Arkansas",24168,47.6,52.4,6.1,6,5.6,9.9,10.2,11.4,10.6,11.7,5.4,6.5,8.7,5.7,2.1,36,78.6,70.2,20.6,16.6,18989,46.7,53.3,4002,42.1,57.9,24168,99,1,99,60,34.8,0.3,0,0,0,0,1.1,0.1,0.1,0,0,0,0.1,0.8,0,0,0,0,0,2.8,1,0.7,0.1,0,0,24168,60.8,35.8,0.4,1.1,0,3,24168,2.6,2.2,0,0,0.4,97.4,59.2,34.7,0.3,1.1,0,1.4,0.7,0,0.7,11578,18517,46.8,53.2
0500000US05029,"Conway County, Arkansas",21060,48.9,51.1,6,6.9,6.2,6,5.9,11.7,11.5,13.8,7.1,6.4,10.3,5.4,2.7,41,76.9,73.4,22,18.3,16198,48.6,51.4,3864,45.2,54.8,21060,97.9,2.1,97.9,85.3,11.8,0.5,0.3,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0.2,2.1,0.6,1,0.1,0,21060,87.3,12.7,1.8,0.2,0.1,0.2,21060,3.8,3.2,0,0,0.6,96.2,81.8,11.8,0.5,0.1,0,0,2.1,0,2.1,9733,15889,48.7,51.3
0500000US05031,"Craighead County, Arkansas",102884,48.7,51.3,7,7.8,6.1,7.3,8.2,15,12.8,12,5.5,5.4,7.5,3.7,1.7,33.9,75.2,70.3,16.2,12.8,77320,47.8,52.2,13216,42.2,57.8,102884,98.1,1.9,98.1,80.8,13.8,0.6,0.1,0,0,0,1.2,0.2,0.4,0.2,0.1,0.1,0.1,0.2,0.1,0,0,0,0.1,1.6,1.9,1,0.4,0.1,0.2,102884,82.5,15.1,1.3,1.3,0.1,1.7,102884,4.7,3.8,0.1,0,0.8,95.3,78,13.8,0.3,1.2,0.1,0.1,1.9,0.1,1.8,43278,74820,47.7,52.3
0500000US05033,"Crawford County, Arkansas",61927,49.2,50.8,6.1,6.9,7.6,6.7,5.9,12.1,12.9,13.8,6.9,5.9,9.2,4.5,1.6,38.8,74.9,71.7,18.9,15.3,46377,48.6,51.4,9491,44.6,55.4,61927,96.9,3.1,96.9,90.2,1.3,2,1,0,0,0.3,1.8,0,0,0.5,0,0.1,0.3,0.9,0,0,0,0,0,1.5,3.1,0.5,2.4,0.1,0,61927,93.3,1.9,4.5,1.9,0.1,1.6,61927,7,4.5,0.3,0,2.2,93,85.5,1.3,1.4,1.7,0,0,3,0,3,26430,45049,48.9,51.1
0500000US05035,"Crittenden County, Arkansas",49511,47.2,52.8,7.7,8,7.6,7.2,6.7,13.1,12.1,13.3,5.8,6.1,7.3,3.8,1.1,34.7,71.9,67.9,15.5,12.2,35621,46,54,6054,42.1,57.9,49511,97.3,2.7,97.3,45.1,50.7,0.2,0.1,0,0,0,0.7,0.1,0.1,0.2,0,0.1,0.1,0.1,0.2,0.1,0,0,0,0.5,2.7,0.8,0.3,0.1,1,49511,46.8,52.8,1.7,0.8,0.2,0.7,49511,2.3,2,0.1,0,0.2,97.7,43.7,50.6,0.2,0.7,0.2,0.1,2.4,0,2.4,21607,35098,45.6,54.4
0500000US05037,"Cross County, Arkansas",17329,48.4,51.6,6.3,7.3,6.5,7,5.9,10.5,12.9,13.6,7.2,5.7,10.4,4.8,2,40.3,75.4,71.8,20.7,17.1,13066,47.2,52.8,2962,43,57,17329,98.8,1.2,98.8,74.7,23.3,0.2,0,0,0,0,0.3,0,0.3,0,0,0,0,0,0,0,0,0,0,0.4,1.2,0.6,0.5,0,0.1,17329,75.8,23.9,0.8,0.3,0,0.4,17329,1.9,1.1,0,0,0.7,98.1,73.2,23.2,0.2,0.3,0,0,1.2,0,1.2,7883,13031,47.2,52.8
0500000US05039,"Dallas County, Arkansas",7738,48.4,51.6,4.4,7.2,6.7,6.9,5.1,10.3,11.4,12.9,6.7,8.2,11.3,6.6,2.3,43.4,76.6,74,24.4,20.2,5928,47.4,52.6,1563,41.6,58.4,7738,98.8,1.2,98.8,55,41.1,0.1,0.1,0,0,0,1.8,0,0,0.3,0,0,0,1.5,0,0,0,0,0,0.9,1.2,0.9,0,0.2,0,7738,56.2,42,0.1,2,0,0.9,7738,3,2.9,0,0,0.1,97,53.3,40.7,0.1,1.8,0,0,1.1,0,1.1,4285,5863,47.4,52.6
0500000US05041,"Desha County, Arkansas",12234,45.8,54.2,6.9,6.9,7.2,7.8,5.6,10,11.1,12.8,6.5,8,9.7,4.9,2.4,39.3,74.3,70.3,21.3,17,9095,45.8,54.2,2084,42.3,57.7,12234,99,1,99,49,47.7,0.2,0.2,0,0,0,0.1,0,0,0,0,0.1,0,0.1,0,0,0,0,0,1.9,1,0,0.5,0.2,0,12234,49.8,48.1,0.8,0.6,0,1.9,12234,5.2,5.2,0,0,0.1,94.8,45.9,47.6,0.1,0.1,0,0.1,0.9,0,0.9,6283,8901,45.9,54.1
0500000US05043,"Drew County, Arkansas",18688,48.3,51.7,6.1,6.4,6,9.1,10.5,10.7,10.6,12.5,7,5.2,8.5,5.7,1.7,36.8,77.6,69.5,18.9,15.9,14501,47.1,52.9,2978,43.7,56.3,18688,99,1,99,68.1,28.7,0.1,0.1,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,1.9,1,0.2,0.2,0,0,18688,69.1,29,0.3,0.7,0.5,1.9,18688,2.9,2.9,0,0,0.1,97.1,67.1,28.7,0.1,0.1,0,0,1,0,1,8479,14378,47.4,52.6
0500000US05045,"Faulkner County, Arkansas",120417,49,51,6.5,6.7,6.7,8.1,11.4,14.4,12.6,12.1,5.6,4.6,6.8,3.3,1.2,31.9,76.3,69.8,13.8,11.3,91842,48.3,51.7,13547,43.9,56.1,120417,97.9,2.1,97.9,83.6,11.2,0.4,0.1,0,0,0,1.2,0.4,0.2,0.1,0.1,0.1,0,0.4,0.1,0,0,0.1,0,1.4,2.1,0.7,0.9,0.4,0,120417,85.6,11.9,1.3,1.6,0.2,1.5,120417,3.9,2.9,0.2,0,0.8,96.1,81.3,11.1,0.3,1.2,0.1,0,1.9,0,1.9,48753,89723,48.1,51.9
0500000US05047,"Franklin County, Arkansas",17799,49.4,50.6,5.7,5.8,8,6.7,6.1,10.8,11.7,13.1,6.5,7.1,10.2,6.1,2.2,41,76.2,72.4,22.6,18.4,13571,49.3,50.7,3277,44.4,55.6,17799,98.2,1.8,98.2,94.3,0.9,2.4,1.1,0.1,0,0,0.4,0,0.2,0.1,0,0,0,0.1,0.1,0,0,0,0.1,0.1,1.8,0.3,1.1,0.2,0,17799,96.1,1.3,3.5,0.6,0.1,0.1,17799,2.8,1.5,0.3,0,1,97.2,92.6,0.9,1.4,0.4,0.1,0,1.7,0,1.7,8024,13541,49.3,50.7
0500000US05049,"Fulton County, Arkansas",12186,49.5,50.5,4.8,5.6,6.1,5.6,4.7,8.9,10.1,13.7,7.3,8.2,14.6,7.4,2.9,48.2,79.8,76.9,30.8,25,9724,49.1,50.9,3044,48,52,12186,97.8,2.2,97.8,96.5,0.1,0.7,0.4,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0.3,2.2,0.5,1.3,0,0,12186,98.7,1,2.4,0.2,0,0.3,12186,1.3,0.5,0.4,0,0.3,98.7,95.7,0.1,0.7,0.1,0,0,2.1,0,2.1,6746,9641,49.1,50.9
0500000US05051,"Garland County, Arkansas",97119,48.3,51.7,5.6,6,5.5,5.8,5.4,11.4,11.1,13.1,7.9,6.5,12.3,6.6,2.9,44.1,79.2,75.8,25.6,21.7,76917,47.4,52.6,21099,44.5,55.5,97119,97.9,2.1,97.9,85.5,8.2,0.7,0.4,0,0,0,0.7,0.3,0,0.1,0,0,0,0.1,0,0,0,0,0,2.8,2.1,1,0.7,0.1,0,97119,87.4,9.4,1.5,0.9,0.1,2.9,97119,5.2,3.9,0.1,0,1.2,94.8,82.9,8.2,0.7,0.7,0,0.3,2,0,2,50530,75219,47.3,52.7
0500000US05053,"Grant County, Arkansas",18046,49.1,50.9,5.8,7.1,6.1,6.5,5.8,12.2,12.5,14.6,7.8,5.2,10,4.7,1.4,39.3,76.6,74,19.5,16.1,13825,48.9,51.1,2911,45.7,54.3,18046,98.9,1.1,98.9,93.8,4.4,0.3,0.2,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0.1,1.1,0,0.7,0.3,0,18046,95,4.4,1,0.5,0,0.2,18046,0.9,0.8,0,0,0.2,99.1,93.1,4.3,0.3,0.2,0,0,1.1,0,1.1,7840,13727,48.7,51.3
0500000US05055,"Greene County, Arkansas",43745,49.3,50.7,6.4,7.6,6.3,6.7,6.8,12.7,13.1,13.7,6.6,5.3,8.9,4.1,1.9,38.2,75.5,71.9,18.2,14.9,33023,49.1,50.9,6530,44.1,55.9,43745,98.4,1.6,98.4,95.9,0.9,0.4,0.3,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0.9,1.6,0.6,0.7,0.3,0,43745,97.5,1.5,1.1,0.4,0.1,1,43745,2.6,2.2,0,0,0.4,97.4,94.2,0.9,0.3,0.1,0,0.1,1.6,0,1.6,18479,32795,49,51
0500000US05057,"Hempstead County, Arkansas",22208,48,52,6.3,7.3,8.7,6.9,4.3,12.1,12.4,12.8,5.4,7.2,9.3,4.5,2.7,38.5,73.6,69.4,20.3,16.5,16350,46.9,53.1,3655,43.6,56.4,22208,97.6,2.4,97.6,63,30.3,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,2.4,0.8,0.8,0,0,22208,65.4,31.3,1.1,0,0,4.8,22208,12.5,11.6,0.1,0.6,0.2,87.5,55.4,30.2,0.2,0,0,0,1.7,0,1.7,10430,15121,47.1,52.9
0500000US05059,"Hot Spring County, Arkansas",33440,51.5,48.5,5.2,6,6.2,5.9,6.5,13.2,11.8,14,7.3,6.6,10.7,5.1,1.6,40.9,78.7,75.3,21.2,17.3,26307,51.7,48.3,5797,45.7,54.3,33440,98.1,1.9,98.1,85.8,11.3,0.4,0,0,0,0,0.3,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0.4,1.9,0.5,0.9,0.4,0,33440,87.7,11.8,1.2,0.7,0.1,0.5,33440,3.3,2,0.6,0,0.6,96.7,83,11.3,0.4,0.3,0,0,1.9,0.1,1.8,14331,26092,51.6,48.4
0500000US05061,"Howard County, Arkansas",13487,48.1,51.9,7.1,6.7,7.7,6.9,4.4,12.3,11.8,13.9,6.3,6.4,9.2,5.1,2.1,38.6,74.1,70.6,20.6,16.5,9994,47.6,52.4,2224,44.4,55.6,13487,98.5,1.5,98.5,67.4,21,0.5,0.1,0.1,0,0,0.2,0,0,0,0,0,0.1,0,0,0,0,0,0,9.4,1.5,0.3,1,0.1,0,13487,68.9,21.5,1.5,0.2,0,9.5,13487,11.4,9.8,0,0,1.6,88.6,65.4,21,0.4,0.2,0,0.2,1.4,0,1.4,6230,9404,47.8,52.2
0500000US05063,"Independence County, Arkansas",37030,48.6,51.4,6.3,7.2,6.5,6.6,5.9,12.2,12.2,13.3,7,6.1,9.2,5.4,2.2,39.2,76,72,20.3,16.7,28146,47.9,52.1,6196,42.5,57.5,37030,98,2,98,92.5,1.9,0.4,0.2,0,0,0,0.9,0.1,0,0,0.1,0,0.5,0.1,0,0,0,0,0,2.3,2,0.6,0.7,0.1,0.1,37030,94.3,2.7,1.2,1,0,2.6,37030,6,4.5,0,0,1.5,94,89.3,1.9,0.3,0.9,0,0,1.6,0,1.6,16273,27652,48,52
0500000US05065,"Izard County, Arkansas",13461,51.9,48.1,4.4,5.2,5,6.1,4.8,9.7,10.8,14,8.9,6.2,13.9,8.6,2.3,48.1,81.4,78,28.9,24.8,10962,51.8,48.2,3338,47.1,52.9,13461,98.9,1.1,98.9,96.9,1.2,0.2,0.1,0,0,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0.4,1.1,0.1,0.3,0.1,0,13461,98,1.4,0.8,0.2,0.3,0.6,13461,1.9,1,0,0.1,0.8,98.1,95.6,1.2,0.2,0.2,0,0,0.9,0,0.8,7212,10833,52.2,47.8
0500000US05067,"Jackson County, Arkansas",17495,49,51,5.6,5.2,6.3,5,6,14.4,12.9,14,7.2,6.5,9.9,4.5,2.4,40.8,79.7,76.8,20.3,16.8,13949,48.8,51.2,2937,43.4,56.6,17495,97.7,2.3,97.7,79.3,17.1,0.4,0.3,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0.8,2.3,1.5,0.8,0,0,17495,81.6,18.6,1.2,0.1,0,0.8,17495,2.7,2.1,0.3,0,0.3,97.3,77.4,17.1,0.4,0.1,0,0.1,2.3,0,2.3,7598,13884,48.9,51.1
0500000US05069,"Jefferson County, Arkansas",72385,49.2,50.8,6.1,6.1,6.8,7.2,7.4,12.7,11.5,13.3,7.8,5.9,8.8,4.2,2.1,38.7,76.8,72.2,18.6,15.2,55615,48.4,51.6,10977,43.2,56.8,72385,98.8,1.2,98.8,40.9,56.1,0.1,0,0,0,0,0.8,0.4,0.1,0.1,0,0.1,0,0.1,0,0,0,0,0,0.8,1.2,0.3,0.5,0.2,0,72385,42,56.6,0.7,1,0,0.9,72385,1.9,1.7,0,0,0.1,98.1,39.9,56.1,0.1,0.8,0,0.1,1.1,0,1.1,33207,54905,48.5,51.5
0500000US05071,"Johnson County, Arkansas",26025,49.7,50.3,6.7,6.6,7.2,7.3,6.7,11.7,12.8,13.2,6.8,5.4,9.2,4.9,1.5,38,75.7,70.3,18.8,15.6,19689,49.5,50.5,4060,45.8,54.2,26025,97.6,2.4,97.6,92.2,1.8,0.3,0.2,0,0,0,1.4,0,0,0.1,0.1,0,0.1,1.2,0,0,0,0,0,1.8,2.4,0.5,1.5,0.2,0,26025,94.5,2.4,1.9,1.6,0,2,26025,13.3,12.7,0.1,0,0.6,86.7,81.1,1.5,0.3,1.4,0,0,2.2,0,2.2,11350,18198,49.2,50.8
0500000US05073,"Lafayette County, Arkansas",7127,49.1,50.9,4.8,6.7,4.9,6.9,5.5,10.2,10.4,14,7.6,7.4,12.2,7.6,1.6,45.3,79.5,75.8,26.4,21.5,5665,47.3,52.7,1529,44.4,55.6,7127,99.5,0.5,99.5,60.2,38.8,0,0,0,0,0,0.4,0,0.2,0.1,0,0,0,0.2,0,0,0,0,0,0,0.5,0.2,0.3,0,0,7127,60.7,39,0.4,0.4,0,0,7127,1,1,0,0,0,99,59.3,38.7,0,0.4,0,0,0.5,0,0.5,4342,5632,47.3,52.7
0500000US05075,"Lawrence County, Arkansas",16915,49.1,50.9,5.5,5.7,7,7.2,7,10.6,11.4,13.6,6,6.8,10.6,5.7,2.9,41.8,77.8,73,23.6,19.2,13153,48,52,3241,43.8,56.2,16915,98.7,1.3,98.7,97.2,0.7,0.7,0.3,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0.1,1.3,0.2,0.7,0.2,0,16915,98.4,1.1,1.5,0.3,0,0.1,16915,1.2,0.9,0,0,0.4,98.8,96,0.7,0.7,0.1,0,0,1.3,0,1.3,7969,13079,48.1,51.9
0500000US05077,"Lee County, Arkansas",9781,57,43,5.3,4.1,6.9,5.1,7.7,14.1,13.5,13.1,7.2,6.3,9.4,5.5,2,40.9,80.3,77.1,20.2,16.9,7852,57.6,42.4,1651,44.2,55.8,9781,99.5,0.5,99.5,41.8,57.4,0.2,0.1,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.5,0.3,0,0,0.1,9781,42.2,57.9,0.4,0.1,0,0,9781,1.5,1.2,0,0,0.3,98.5,40.7,57.4,0.1,0.1,0,0,0.3,0,0.3,4363,7834,57.5,42.5
0500000US05079,"Lincoln County, Arkansas",13935,61.9,38.1,4.3,5.5,4.9,5.1,7.9,17.2,15,15.1,5.7,5.8,7.4,4.8,1.3,37.6,82.1,79.5,17,13.5,11439,64,36,1875,45.3,54.7,13935,99.5,0.5,99.5,66.6,31.1,0.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.5,0,0.1,0,0.4,13935,66.7,31.6,0.9,0,0,1.3,13935,3.6,3.1,0,0,0.5,96.4,64.6,30.8,0.4,0,0,0,0.5,0,0.5,4852,11171,63.9,36.1
0500000US05081,"Little River County, Arkansas",12616,49.7,50.3,5.3,4.8,8,5.5,5.7,11.2,13.4,13.3,6.4,7.3,11.8,5.7,1.6,41.6,77.3,75.1,24.1,19.2,9755,47.4,52.6,2422,45.7,54.3,12616,98.5,1.5,98.5,73.6,21,1.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,1.5,0.1,1.2,0.3,0,12616,75.1,21,2.4,0.3,0,2.8,12616,3.2,2.4,0.8,0,0.1,96.8,73.1,21,1.2,0,0,0,1.5,0,1.5,6449,9742,47.4,52.6
0500000US05083,"Logan County, Arkansas",21935,50,50,5.6,6.3,6.3,6.6,5.5,9.9,12.2,14.7,7.6,6.2,10.9,5.8,2.4,42.8,77.6,73.5,22.7,19.1,17023,49.1,50.9,4192,46.7,53.3,21935,98.5,1.5,98.5,93.1,1.7,0.8,0.8,0,0,0,2.2,0,0.3,0.2,0,0,0.3,1.3,0,0,0,0,0,0.6,1.5,0.1,1.3,0,0,21935,94.5,1.9,2.1,2.2,0,0.8,21935,2.7,2.1,0.1,0.3,0.3,97.3,91.4,1.7,0.8,2.2,0,0,1.1,0,1.1,10129,16797,49.6,50.4
0500000US05085,"Lonoke County, Arkansas",71279,49.2,50.8,6.8,7.5,7.5,7,6,14.2,13.9,13.4,6,5.2,7.6,3.9,1.1,35.8,73.5,70.2,15.8,12.6,52410,48.7,51.3,8979,43.7,56.3,71279,97.9,2.1,97.9,89.2,5.9,0.5,0.1,0,0,0,0.8,0.1,0.2,0.2,0,0,0.1,0.2,0.1,0,0,0.1,0,1.4,2.1,0.3,0.7,0.6,0,71279,91.2,6.4,1.3,1.5,0.1,1.7,71279,4.1,2.4,0.3,0.1,1.3,95.9,86.9,5.9,0.4,0.7,0.1,0.1,1.8,0,1.8,28553,51700,48.7,51.3
0500000US05087,"Madison County, Arkansas",15761,50.2,49.8,6.1,5.4,7.8,6.7,5.4,10.8,11.4,14.9,7.6,6.4,10.6,5.3,1.6,42.3,76.5,73.1,21,17.6,12051,49.7,50.3,2771,46,54,15761,97,3,97,94.9,0.7,0.8,0.3,0,0,0,0.4,0,0,0.1,0,0,0,0.3,0,0,0,0,0,0.2,3,0.4,2.2,0.1,0,15761,97.8,1.2,3.2,0.6,0,0.3,15761,5.2,3.6,0.2,0.6,0.8,94.8,90.5,0,0.8,0.4,0,0,2.9,0,2.9,7482,11802,49.8,50.2
0500000US05089,"Marion County, Arkansas",16404,49.4,50.6,4.5,5,5.1,4.9,4.3,8.9,9,13.9,7.9,10,16.2,8,2.3,51.5,82.3,79.6,32.3,26.5,13506,49.3,50.7,4345,48.6,51.4,16404,98.3,1.7,98.3,96.6,0.4,0.8,0.2,0,0,0.2,0.3,0,0.2,0.1,0,0.1,0,0,0,0,0,0,0,0.2,1.7,0.2,1.2,0.2,0,16404,98.3,0.5,2,0.5,0,0.3,16404,2.1,1.2,0.1,0,0.8,97.9,94.9,0.4,0.7,0.3,0,0,1.7,0.1,1.6,9343,13449,49.3,50.7
0500000US05091,"Miller County, Arkansas",43666,49.4,50.6,6.8,6.8,6.6,6.1,6.2,13.8,12.3,13.5,6.1,6.7,8.9,4.2,1.9,37.6,75.8,72.1,18.8,15,33105,48.5,51.5,6564,43.2,56.8,43666,98,2,98,71.2,25.2,0.6,0.3,0,0,0,0.1,0,0,0.1,0,0,0,0,0.1,0,0,0,0.1,0.8,2,0.4,0.6,0.1,0.4,43666,72.6,26.3,1.9,0.2,0.1,1.1,43666,2.9,2.1,0.3,0,0.5,97.1,69.7,24.9,0.6,0.1,0.1,0,1.7,0.1,1.6,19397,32845,48.6,51.4
0500000US05093,"Mississippi County, Arkansas",44199,48.6,51.4,7.3,7.6,7.4,7.2,6.8,12.8,11.8,13.2,6.1,6.2,7.8,4.1,1.5,35.9,73,68.9,17.1,13.4,32262,47.6,52.4,5919,42.9,57.1,44199,98.1,1.9,98.1,61.1,34.9,0.1,0.1,0,0,0,0.2,0,0.1,0,0.1,0,0,0,0.1,0.1,0,0,0,1.8,1.9,0.7,0.6,0.4,0.1,44199,62.9,35.7,0.8,0.6,0.1,1.9,44199,3.9,3.3,0.1,0,0.4,96.1,59.1,34.8,0.1,0.2,0.1,0,1.8,0,1.8,20495,31765,47.7,52.3
0500000US05095,"Monroe County, Arkansas",7542,46.5,53.5,6.3,5.7,5.3,5.6,7.5,8.2,10.9,13.7,7.9,7.8,11.4,7.4,2.2,45.5,78.8,74.4,25.4,21,5946,47,53,1585,42.8,57.2,7542,97.8,2.2,97.8,56,40.9,0.1,0,0,0,0,0.4,0,0,0.1,0,0,0,0.3,0,0,0,0,0,0.4,2.2,1.2,0.4,0,0,7542,58.2,42.3,0.5,0.4,0,1.1,7542,2.4,1.6,0,0,0.8,97.6,54.7,40.9,0.1,0.4,0,0,1.6,0.1,1.5,4441,5908,47.2,52.8
0500000US05097,"Montgomery County, Arkansas",9100,49.8,50.2,4.7,5.3,5.3,6.1,4.4,8.1,10.5,15,7.1,8.6,13.6,9.1,2.1,49.2,80.3,77.8,30.6,24.8,7311,49.4,50.6,2256,46.9,53.1,9100,98.3,1.7,98.3,92.7,0.6,2.3,0.8,0,0,0,0.9,0,0.6,0,0.1,0.1,0,0,0,0,0,0,0,1.9,1.7,0.2,0.9,0.2,0.1,9100,94,1,3.3,1.3,0.1,1.9,9100,3.9,3.4,0.1,0.2,0.3,96.1,91.4,0.6,1.4,0.7,0,0.4,1.6,0,1.6,5740,7142,49.8,50.2
0500000US05099,"Nevada County, Arkansas",8668,51.8,48.2,6,7.9,4.8,7.3,4.5,10.9,10,14.6,9.3,5.2,11.5,6.7,1.3,44,77.3,72.1,23.1,19.5,6697,48.4,51.6,1690,45.3,54.7,8668,99.5,0.5,99.5,64,34,0.2,0.2,0,0.1,0,1.3,1,0.3,0,0,0,0,0,0,0,0,0,0,0,0.5,0.2,0.3,0,0,8668,64.5,34.1,0.6,1.3,0,0,8668,0.3,0,0,0,0.3,99.7,63.7,34,0.2,1.3,0,0,0.5,0,0.5,4542,6669,48.3,51.7
0500000US05101,"Newton County, Arkansas",7988,50.2,49.8,4.3,5.2,6.5,6.4,3.8,9.4,10.8,12.9,7.4,9.6,14.5,6.4,2.6,47.9,80.1,76.4,29.7,23.6,6398,49.8,50.2,1882,46.7,53.3,7988,97.1,2.9,97.1,95.5,0,1.1,1,0,0,0,0.5,0,0,0,0.3,0,0.1,0.1,0,0,0,0,0,0,2.9,0,2.8,0,0,7988,98.3,0,4,0.5,0,0.1,7988,1.1,0.3,0,0,0.7,98.9,94.5,0,1.1,0.5,0,0,2.8,0,2.8,4670,6366,50,50
0500000US05103,"Ouachita County, Arkansas",24728,47.1,52.9,6.5,5.4,7.2,5.9,5.5,10.8,11.5,13.6,8.5,6.8,10.1,5.4,2.7,42.8,77.2,73.6,22.7,18.2,19094,46.2,53.8,4503,42.4,57.6,24728,98.4,1.6,98.4,57.3,40.7,0.2,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.6,0.8,0.6,0.1,0,24728,58.9,41.6,1,0.3,0.1,0.1,24728,2,1.2,0.2,0.2,0.5,98,55.6,40.6,0.2,0.1,0,0,1.5,0,1.5,13063,18912,46,54
0500000US05105,"Perry County, Arkansas",10246,49.8,50.2,5.7,6.6,5.5,6.3,5.9,9.9,11.6,14.5,8.5,6.9,11.1,5.2,2.2,43.7,78,74.3,23.5,18.5,7994,50,50,1896,46,54,10246,97.6,2.4,97.6,93.2,2.7,0.3,0.3,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,1.4,2.4,0.6,1.5,0,0.1,10246,95.4,3.4,1.9,0.1,0,1.6,10246,2.4,2.1,0.2,0,0.1,97.6,92.3,2.5,0.3,0.1,0,0,2.3,0.1,2.2,4907,7980,50,50
