GEO_ID,NAME,DP05_0001E,DP05_0002E,DP05_0003E,DP05_0004E,DP05_0005E,DP05_0006E,DP05_0007E,DP05_0008E,DP05_0009E,DP05_0010E,DP05_0011E,DP05_0012E,DP05_0013E,DP05_0014E,DP05_0015E,DP05_0016E,DP05_0023E,DP05_0024E,DP05_0059E,DP05_0060E,DP05_0061E,DP05_0062E,DP05_0063E,DP05_0064E,DP05_0065E,DP05_0081E
id,Geographic Area Name,Estimate!!SEX AND AGE!!Total population,Estimate!!SEX AND AGE!!Male,Estimate!!SEX AND AGE!!Female,Estimate!!SEX AND AGE!!Under 5 years,Estimate!!SEX AND AGE!!5 to 9 years,Estimate!!SEX AND AGE!!10 to 14 years,Estimate!!SEX AND AGE!!15 to 19 years,Estimate!!SEX AND AGE!!20 to 24 years,Estimate!!SEX AND AGE!!25 to 34 years,Estimate!!SEX AND AGE!!35 to 44 years,Estimate!!SEX AND AGE!!45 to 54 years,Estimate!!SEX AND AGE!!55 to 59 years,Estimate!!SEX AND AGE!!60 to 64 years,Estimate!!SEX AND AGE!!65 to 74 years,Estimate!!SEX AND AGE!!75 to 84 years,Estimate!!SEX AND AGE!!85 years and over,Estimate!!SEX AND AGE!!Male,Estimate!!SEX AND AGE!!Female,Estimate!!RACE!!White,Estimate!!RACE!!Black or African American,Estimate!!RACE!!American Indian and Alaska Native,Estimate!!RACE!!Asian,Estimate!!RACE!!Native Hawaiian and Other Pacific Islander,Estimate!!RACE!!Some other race,Estimate!!HISPANIC OR LATINO AND RACE!!Total population,Estimate!!Total housing units
0500000US19185,"Wayne County, Iowa",6372,3071,3301,410,445,350,467,296,585,608,970,337,467,687,494,256,2369,2511,6316,40,48,26,0,0,6372,3204
0500000US19187,"Webster County, Iowa",37895,19346,18549,2217,1875,2610,3109,2660,4706,4016,5524,2581,2260,2969,2378,990,15027,14501,35518,1959,236,334,34,471,37895,17039
0500000US19189,"Winnebago County, Iowa",10800,5331,5469,566,692,610,795,649,1067,1180,1637,837,658,943,791,375,4165,4304,10541,113,34,120,73,123,10800,5189
0500000US19191,"Winneshiek County, Iowa",21033,10449,10584,1072,1219,1207,2254,1925,1902,2189,3100,1488,1139,1678,1218,642,8217,8514,20445,188,109,253,5,143,21033,8726
0500000US19193,"Woodbury County, Iowa",101948,50088,51860,7823,7425,7334,7595,7559,12957,12312,13880,6900,4978,6679,4395,2111,36422,38460,88156,3999,3203,3003,211,6823,101948,41457
0500000US19195,"Worth County, Iowa",7581,3784,3797,405,417,536,526,340,814,889,1190,627,427,692,445,273,2943,2901,7505,67,69,23,0,32,7581,3546
0500000US19197,"Wright County, Iowa",13173,6506,6667,817,851,799,808,669,1308,1455,1910,999,811,1174,1003,569,5036,5110,12610,52,72,66,33,460,13173,6537
0500000US20001,"Allen County, Kansas",13364,6468,6896,792,931,925,979,777,1487,1439,1869,1064,634,1221,787,459,4876,5320,12855,377,323,85,0,73,13364,6235
0500000US20003,"Anderson County, Kansas",8066,4019,4047,573,549,619,494,345,849,935,1111,518,456,832,515,270,2959,3045,8033,56,307,10,0,0,8066,3722
0500000US20005,"Atchison County, Kansas",16854,8176,8678,1049,1279,1037,1636,1534,1741,1798,2332,874,1007,1320,869,378,6090,6667,15814,1103,256,67,36,49,16854,6978
0500000US20007,"Barber County, Kansas",4867,2435,2432,281,228,346,293,251,494,454,801,380,359,479,376,125,1864,1938,4817,33,71,33,5,33,4867,2809
0500000US20009,"Barton County, Kansas",27556,13575,13981,1917,1692,1980,1951,1627,3211,2952,4104,1852,1552,2207,1809,702,10161,10641,26250,667,285,55,18,825,27556,12706
0500000US20011,"Bourbon County, Kansas",15060,7503,7557,1044,987,1124,1118,904,1809,1480,1975,1081,835,1267,947,489,5512,5728,14438,581,340,108,0,18,15060,7173
0500000US20013,"Brown County, Kansas",9962,4845,5117,686,600,796,684,426,1073,1080,1429,714,663,894,624,293,3573,3884,8750,218,1108,53,0,13,9962,4773
0500000US20015,"Butler County, Kansas",65647,32804,32843,4243,4826,5363,5341,3889,7350,8195,10266,4445,3398,4189,2648,1494,23952,24149,63022,1474,1366,686,16,1017,65647,26060
0500000US20017,"Chase County, Kansas",2788,1404,1384,139,177,218,188,105,212,342,394,157,270,302,194,90,1085,1049,2714,37,60,2,0,12,2788,1507
0500000US20019,"Chautauqua County, Kansas",3654,1862,1792,214,189,190,219,171,348,331,571,249,252,484,261,175,1474,1443,3403,40,276,0,0,32,3654,2161
0500000US20021,"Cherokee County, Kansas",21521,10704,10817,1332,1648,1454,1444,1076,2369,2716,3216,1201,1558,1989,1043,475,7926,8235,20394,232,1522,145,14,32,21521,9913
0500000US20023,"Cheyenne County, Kansas",2724,1378,1346,122,146,173,155,62,255,284,416,209,190,282,300,130,1048,1122,2692,0,15,27,0,0,2724,1519
0500000US20025,"Clark County, Kansas",2198,1048,1150,112,206,184,118,52,213,267,261,177,65,245,217,81,744,864,2108,12,67,11,7,51,2198,1154
0500000US20027,"Clay County, Kansas",8547,4213,4334,593,513,624,496,377,906,937,1151,607,602,801,614,326,3184,3272,8365,139,82,47,0,9,8547,4051
0500000US20029,"Cloud County, Kansas",9479,4598,4881,611,558,479,789,634,957,943,1280,457,775,914,665,417,3620,3865,9316,49,106,63,0,53,9479,4670
0500000US20031,"Coffey County, Kansas",8553,4267,4286,456,503,686,588,342,845,1031,1368,671,558,812,476,217,3212,3297,8407,75,149,27,12,9,8553,3978
0500000US20033,"Comanche County, Kansas",1893,930,963,116,143,154,113,38,184,216,228,73,175,237,149,67,696,718,1841,0,30,8,0,19,1893,990
0500000US20035,"Cowley County, Kansas",36259,18101,18158,2421,2312,2608,2911,2524,3946,4271,5093,2482,1994,2967,1897,833,13536,13851,32556,1424,1448,711,34,1040,36259,16033
0500000US20037,"Crawford County, Kansas",39133,19569,19564,2416,2691,2099,3124,5032,5108,4164,4797,2307,1925,2696,1998,776,14959,15573,37002,1291,888,669,19,353,39133,17821
0500000US20039,"Decatur County, Kansas",2939,1476,1463,145,160,146,97,63,328,271,462,230,247,323,321,146,1196,1199,2881,37,38,7,7,3,2939,1805
0500000US20041,"Dickinson County, Kansas",19766,9743,10023,1212,1348,1469,1347,965,2111,2324,3015,1306,1105,1704,1171,689,7249,7614,19410,353,304,136,0,124,19766,8984
0500000US20043,"Doniphan County, Kansas",7931,4018,3913,408,379,604,832,561,837,906,1122,437,575,637,441,192,3168,3058,7486,297,219,52,2,45,7931,3574
0500000US20045,"Douglas County, Kansas",111073,55492,55581,6121,5502,6088,10667,20559,17013,12162,12260,5989,4662,5375,3339,1336,44772,45284,98782,6230,4692,5158,152,1003,111073,46746
0500000US20047,"Edwards County, Kansas",3021,1563,1458,182,191,199,187,115,313,373,469,171,249,289,173,110,1151,1159,2913,30,21,21,0,82,3021,1641
0500000US20049,"Elk County, Kansas",2856,1427,1429,145,156,162,192,91,236,280,423,213,247,373,202,136,1109,1153,2796,38,74,16,0,18,2856,1757
0500000US20051,"Ellis County, Kansas",28525,14144,14381,1823,1537,1737,2247,3844,3964,2774,3627,1789,1349,1736,1474,624,11164,11432,27300,472,178,444,25,549,28525,12869
0500000US20053,"Ellsworth County, Kansas",6477,3623,2854,327,243,374,295,539,814,681,1071,516,395,598,380,244,3008,2282,6107,347,126,10,0,35,6477,3226
0500000US20055,"Finney County, Kansas",36608,18556,18052,3574,3274,2994,3079,2662,4906,4520,4946,2103,1426,1714,995,415,12524,12417,32519,1240,483,1306,41,2107,36608,13300
0500000US20057,"Ford County, Kansas",33725,17314,16411,3237,2800,2790,2564,2610,4920,4264,4118,1777,1328,1624,1089,604,11898,11452,30464,903,571,624,16,1979,33725,12032
0500000US20059,"Franklin County, Kansas",25916,12813,13103,1852,2010,1646,1858,1517,3208,3067,4102,1847,1141,1975,1211,482,9384,9933,25038,551,625,156,14,359,25916,11155
0500000US20061,"Geary County, Kansas",34110,17209,16901,3703,2841,2532,2618,3399,6237,4146,3457,1432,1189,1371,849,336,11689,12037,25503,7679,636,1771,320,1016,34110,14538
0500000US20063,"Gove County, Kansas",2771,1413,1358,179,149,170,181,103,285,226,426,178,237,295,245,97,1066,1076,2745,29,22,0,0,10,2771,1399
0500000US20065,"Graham County, Kansas",2617,1308,1309,149,136,122,192,62,236,234,417,250,148,351,246,74,1047,1062,2472,127,59,22,9,0,2617,1489
0500000US20067,"Grant County, Kansas",7817,3887,3930,707,889,590,424,545,883,1056,1038,455,411,510,297,12,2681,2658,6743,12,228,0,4,985,7817,2953
0500000US20069,"Gray County, Kansas",5982,2878,3104,496,524,489,440,317,712,743,851,380,268,399,202,161,2021,2152,5845,21,11,86,1,148,5982,2349
0500000US20071,"Greeley County, Kansas",1234,594,640,44,89,79,89,30,95,106,244,114,52,128,125,39,471,499,1208,18,4,8,0,32,1234,629
0500000US20073,"Greenwood County, Kansas",6654,3245,3409,400,455,420,376,273,629,674,1008,497,456,735,541,190,2514,2622,6619,22,214,12,3,0,6654,4078
0500000US20075,"Hamilton County, Kansas",2656,1387,1269,219,198,205,201,112,367,272,415,184,96,201,111,75,986,935,2581,7,17,0,0,78,2656,1303
0500000US20077,"Harper County, Kansas",5998,2994,3004,413,398,378,346,290,646,620,781,390,464,616,427,229,2252,2315,5818,62,91,21,9,83,5998,3119
0500000US20079,"Harvey County, Kansas",34572,16792,17780,2239,2263,2689,2557,2183,3738,3735,5033,2337,1868,2576,2139,1215,12460,13400,32683,895,512,348,6,1005,34572,14517
0500000US20081,"Haskell County, Kansas",4222,2111,2111,348,340,355,350,248,508,541,539,273,223,238,179,80,1451,1484,3739,16,100,25,0,398,4222,1666
0500000US20083,"Hodgeman County, Kansas",1949,980,969,118,125,126,152,59,161,183,365,99,122,241,133,65,720,744,1945,8,3,5,0,5,1949,1035
0500000US20085,"Jackson County, Kansas",13401,6724,6677,856,968,1082,885,670,1302,1716,2055,963,812,1147,663,282,4827,5068,12199,228,1384,72,32,79,13401,5761
0500000US20087,"Jefferson County, Kansas",19036,9710,9326,1142,1196,1401,1373,753,1874,2348,3271,1440,1267,1692,814,465,7224,7126,18756,183,436,74,0,61,19036,8156
0500000US20089,"Jewell County, Kansas",3085,1560,1525,145,178,136,134,145,239,270,467,246,278,399,332,116,1275,1238,3026,27,13,26,0,16,3085,2046
0500000US20091,"Johnson County, Kansas",546046,266675,279371,38542,40704,39912,35156,28219,79571,78591,81310,35366,28321,31802,18780,9772,193669,209796,488786,28743,5937,26650,866,9734,546046,226268
0500000US20093,"Kearny County, Kansas",3952,2072,1880,312,291,382,294,185,446,545,521,319,144,262,136,115,1365,1393,3715,33,107,10,10,225,3952,1565
0500000US20095,"Kingman County, Kansas",7876,3938,3938,459,535,554,517,346,758,798,1262,469,544,766,573,295,2950,3029,7763,65,129,0,0,42,7876,3819
0500000US20097,"Kiowa County, Kansas",2503,1244,1259,130,134,141,202,179,277,269,344,152,196,215,200,64,991,989,2466,14,63,6,0,2,2503,1232
0500000US20099,"Labette County, Kansas",21574,10729,10845,1422,1394,1465,1569,1378,2331,2486,3141,1456,1354,1834,1225,519,7931,8411,20385,1319,1109,146,23,115,21574,10102
0500000US20101,"Lane County, Kansas",1666,789,877,104,129,98,65,89,142,199,209,147,110,155,149,70,622,655,1594,5,53,4,0,41,1666,974
0500000US20103,"Leavenworth County, Kansas",76286,40569,35717,5071,5023,5680,4904,4386,10354,11343,11861,5013,4117,4878,2458,1198,30856,26502,66303,8164,1678,1638,141,1269,76286,28670
0500000US20105,"Lincoln County, Kansas",3240,1605,1635,202,235,212,178,78,336,339,502,272,230,274,240,142,1200,1256,3203,16,32,29,0,5,3240,1872
0500000US20107,"Linn County, Kansas",9613,4769,4844,611,627,621,577,396,971,1115,1416,666,751,1049,559,254,3697,3669,9417,43,95,143,5,3,9613,5364
0500000US20109,"Logan County, Kansas",2766,1374,1392,171,170,182,166,121,324,279,416,206,157,258,183,133,1057,1082,2672,30,25,94,0,0,2766,1437
0500000US20111,"Lyon County, Kansas",34103,16612,17491,2387,2366,1975,2709,4431,4176,3748,4357,1873,1927,2057,1275,822,12610,13500,31369,1209,660,928,50,1289,34103,15228
0500000US20113,"McPherson County, Kansas",29208,14402,14806,1735,1792,2139,1995,1708,3062,3219,4336,2087,1777,2439,1765,1154,10867,11516,28390,511,313,215,38,148,29208,12727
0500000US20115,"Marion County, Kansas",12565,6294,6271,677,782,868,889,805,1125,1256,1876,858,787,1256,896,490,4787,4942,12312,152,152,56,21,38,12565,5948
0500000US20117,"Marshall County, Kansas",10083,4957,5126,610,602,714,537,454,1164,968,1568,870,491,934,750,421,3786,3983,9919,72,37,98,0,37,10083,4893
0500000US20119,"Meade County, Kansas",4504,2312,2192,342,308,290,332,273,470,533,686,330,211,305,276,148,1638,1660,4071,56,58,51,0,362,4504,1989
0500000US20121,"Miami County, Kansas",32546,16107,16439,2069,2558,2576,2274,1556,3310,4360,5518,2220,1804,2361,1360,580,11606,12226,31883,657,440,179,0,109,32546,13176
0500000US20123,"Mitchell County, Kansas",6359,3224,3135,359,378,347,362,475,609,644,924,447,447,581,537,249,2569,2455,6272,31,13,22,5,36,6359,3295
0500000US20125,"Montgomery County, Kansas",35167,17308,17859,2367,2337,2267,2652,2206,3940,3895,4937,2409,2030,3122,2137,868,12954,13862,31765,2538,2318,286,123,458,35167,16595
0500000US20127,"Morris County, Kansas",5917,2905,3012,293,397,346,384,264,515,589,972,442,415,609,542,149,2274,2357,5821,28,110,19,0,27,5917,3207
0500000US20129,"Morton County, Kansas",3207,1631,1576,233,196,267,200,181,395,335,486,188,164,273,181,108,1172,1201,2729,60,54,45,0,345,3207,1473
0500000US20131,"Nemaha County, Kansas",10170,5126,5044,651,715,769,690,403,1003,1128,1548,620,558,837,686,562,3766,3790,10004,142,86,6,6,13,10170,4560
0500000US20133,"Neosho County, Kansas",16501,8142,8359,1146,1073,1126,1276,944,1801,1795,2358,1050,1063,1410,900,559,6106,6366,16134,274,394,71,11,65,16501,7526
0500000US20135,"Ness County, Kansas",3102,1505,1597,179,142,137,229,58,315,247,503,333,179,356,316,108,1175,1298,3011,37,6,1,0,101,3102,1738
0500000US20137,"Norton County, Kansas",5658,3117,2541,266,337,278,257,383,602,826,933,287,387,563,387,152,2585,1971,5328,274,141,23,0,54,5658,2552
0500000US20139,"Osage County, Kansas",16300,8140,8160,978,1042,1289,1133,701,1606,1889,2706,1244,974,1484,903,351,6058,6189,16023,113,283,65,1,84,16300,7500
0500000US20141,"Osborne County, Kansas",3852,1913,1939,197,181,250,224,190,343,365,605,266,251,410,353,217,1505,1551,3792,13,21,15,20,10,3852,2216
0500000US20143,"Ottawa County, Kansas",6099,3184,2915,367,419,467,385,224,632,741,990,428,382,554,355,155,2330,2233,6033,85,51,19,0,16,6099,2774
0500000US20145,"Pawnee County, Kansas",6945,3978,2967,328,348,435,626,379,777,879,973,639,369,572,494,126,3041,2355,6486,383,173,0,0,98,6945,3157
0500000US20147,"Phillips County, Kansas",5579,2762,2817,309,354,431,309,246,542,551,836,448,402,550,424,177,2076,2173,5478,29,71,42,2,146,5579,3063
0500000US20149,"Pottawatomie County, Kansas",21620,10727,10893,1835,1758,1671,1609,1107,2805,2586,3159,1168,1251,1388,866,417,7480,7817,20827,442,383,228,14,174,21620,8622
0500000US20151,"Pratt County, Kansas",9670,4821,4849,680,524,610,723,710,1147,886,1366,739,509,809,639,328,3635,3855,9374,205,120,68,12,99,9670,4529
0500000US20153,"Rawlins County, Kansas",2555,1274,1281,141,124,107,137,116,225,209,388,239,185,312,265,107,1039,1048,2519,12,31,2,9,27,2555,1463
0500000US20155,"Reno County, Kansas",64346,32160,32186,4185,4230,4295,4300,4115,7435,7418,9169,4400,3888,5194,4027,1690,24582,24634,59951,2695,1119,503,33,1730,64346,28281
0500000US20157,"Republic County, Kansas",4965,2426,2539,247,213,318,267,181,390,449,778,451,325,559,524,263,1964,2032,4891,19,22,63,0,47,4965,2883
0500000US20159,"Rice County, Kansas",10077,4857,5220,655,556,793,718,780,1104,1027,1414,638,591,924,612,265,3718,3990,9447,87,311,136,25,331,10077,4545
0500000US20161,"Riley County, Kansas",71927,37554,34373,4852,3968,2657,8068,17868,12718,5988,5741,2752,2140,2579,1742,854,30813,27955,62858,5678,1129,3858,289,648,71927,28278
0500000US20163,"Rooks County, Kansas",5205,2591,2614,306,302,357,329,235,539,568,822,381,324,483,360,199,2001,2034,5150,56,106,14,2,12,5205,2770
0500000US20165,"Rush County, Kansas",3262,1634,1628,170,186,151,184,133,324,322,485,284,254,284,301,184,1330,1328,3188,52,45,5,0,3,3262,1811
0500000US20167,"Russell County, Kansas",6926,3470,3456,356,420,364,351,318,753,720,996,443,547,725,635,298,2761,2779,6822,158,76,0,0,9,6926,3910
0500000US20169,"Saline County, Kansas",55493,27479,28014,4019,3902,3620,4026,3496,6934,6723,7978,3654,2949,4214,2688,1290,20440,21206,50473,2734,1015,1413,64,1597,55493,24096
0500000US20171,"Scott County, Kansas",4872,2271,2601,351,251,373,214,243,391,678,820,410,291,458,234,158,1819,1900,4637,16,95,0,0,214,4872,2202
0500000US20173,"Sedgwick County, Kansas",497062,245595,251467,38869,38050,35721,34865,34848,70033,61617,69755,31339,24416,29822,19419,8308,177056,185565,407140,53731,13174,23873,753,20910,497062,211361
0500000US20175,"Seward County, Kansas",23013,11762,11251,2481,1961,1878,1902,1900,3267,2986,2702,1193,790,947,719,287,7975,7625,15828,1152,279,825,0,5380,23013,8080
0500000US20177,"Shawnee County, Kansas",177688,86093,91595,12274,12169,12171,11678,11035,23073,21084,25330,12668,10505,13313,8785,3603,63556,70301,151451,19209,4563,3096,296,7279,177688,79134
0500000US20179,"Sheridan County, Kansas",2562,1305,1257,163,189,156,140,141,169,260,417,187,167,247,174,152,992,966,2549,26,9,0,0,2,2562,1268
0500000US20181,"Sherman County, Kansas",6036,3037,2999,450,347,334,360,276,919,624,841,463,293,578,435,116,2331,2377,5739,72,43,80,0,156,6036,3153
0500000US20183,"Smith County, Kansas",3835,1896,1939,192,200,192,182,106,364,348,630,266,305,432,398,220,1503,1596,3801,44,40,29,0,1,3835,2241
0500000US20185,"Stafford County, Kansas",4398,2189,2209,257,324,260,279,205,388,446,740,356,213,446,319,165,1659,1709,4223,36,50,22,3,116,4398,2323
0500000US20187,"Stanton County, Kansas",2200,1115,1085,193,141,212,155,149,241,337,210,92,140,143,146,41,793,756,1835,78,23,55,0,339,2200,924
0500000US20189,"Stevens County, Kansas",5633,2767,2866,457,506,469,367,172,869,665,829,293,263,366,264,113,1936,1978,4384,53,136,42,0,1148,5633,2300
0500000US20191,"Sumner County, Kansas",24000,11989,12011,1562,1595,1878,1824,1267,2578,2636,3771,1824,1380,1827,1171,687,8797,8969,23382,322,617,35,34,118,24000,10865
0500000US20193,"Thomas County, Kansas",7854,3806,4048,530,436,502,759,699,928,790,1097,605,327,565,308,308,2933,3078,7672,144,66,21,2,43,7854,3537
0500000US20195,"Trego County, Kansas",2977,1489,1488,137,163,273,156,152,208,337,513,181,181,310,211,155,1179,1132,2919,31,17,31,0,31,2977,1695
0500000US20197,"Wabaunsee County, Kansas",7048,3564,3484,484,462,551,419,301,755,771,1217,596,393,600,388,111,2651,2600,6955,69,125,28,0,62,7048,3223
0500000US20199,"Wallace County, Kansas",1508,750,758,100,106,107,99,40,159,139,251,130,88,117,123,49,576,545,1497,1,8,2,0,0,1508,785
0500000US20201,"Washington County, Kansas",5806,2954,2852,343,290,414,369,227,586,601,866,399,367,621,453,270,2271,2241,5689,52,43,29,1,11,5806,2973
0500000US20203,"Wichita County, Kansas",2239,1241,998,187,197,170,134,41,328,215,283,206,98,123,208,49,847,736,2204,5,20,7,0,17,2239,1049
0500000US20205,"Wilson County, Kansas",9368,4634,4734,621,609,617,595,479,953,988,1393,707,597,941,611,257,3469,3639,9209,33,270,59,4,22,9368,4697
0500000US20207,"Woodson County, Kansas",3311,1650,1661,188,206,181,176,129,335,314,513,273,250,326,275,145,1323,1316,3273,22,105,20,0,3,3311,2017
0500000US20209,"Wyandotte County, Kansas",157274,77538,79736,13659,12873,11123,10958,10837,23585,19671,21198,8564,7828,9124,5283,2571,54948,57854,100758,42445,3068,4504,228,11300,157274,66810
0500000US21001,"Adair County, Kentucky",18651,9259,9392,1066,1114,1277,1529,1293,2074,2275,2601,1242,1202,1717,964,297,7071,7396,18010,656,62,64,0,63,18651,8525
0500000US21003,"Allen County, Kentucky",20007,9773,10234,1300,1102,1559,1361,1256,2374,2701,2868,1248,1275,1772,822,369,7373,7822,19575,290,88,84,0,110,20007,9263
0500000US21005,"Anderson County, Kentucky",21442,10402,11040,1395,1360,1601,1467,1150,2669,3152,3298,1431,1231,1577,848,263,7693,8401,20755,638,45,138,0,37,21442,9138
0500000US21007,"Ballard County, Kentucky",8268,4060,4208,455,551,452,533,407,893,1145,1230,671,474,812,442,203,3162,3326,7945,296,72,34,0,6,8268,3896
0500000US21009,"Barren County, Kentucky",42229,20390,21839,2636,2761,2999,2740,2291,4980,5625,6394,2730,2488,3487,2046,1052,15224,16856,39920,2181,149,255,14,178,42229,19166
0500000US21011,"Bath County, Kentucky",11665,5790,5875,834,718,881,753,587,1340,1574,1693,858,703,1015,487,222,4246,4515,11348,312,20,0,0,94,11665,5398
0500000US21013,"Bell County, Kentucky",28613,13808,14805,1697,1495,1935,1945,1788,3365,3747,4311,2217,1652,2642,1202,617,10572,11742,27671,841,290,88,0,110,28613,13195
0500000US21015,"Boone County, Kentucky",119406,58982,60424,8996,10237,9169,7797,6375,15848,18909,17488,6964,6084,7035,3326,1178,41855,43972,111400,4123,867,3141,7,1669,119406,46196
0500000US21017,"Bourbon County, Kentucky",20004,9779,10225,1208,1085,1603,1364,1058,2139,2748,3087,1220,1316,1829,919,428,7281,7956,18273,1433,93,91,0,334,20004,8956
0500000US21019,"Boyd County, Kentucky",49358,24499,24859,2850,3028,2767,3027,2555,6070,6579,7490,3514,3206,4500,2795,977,19119,19658,47451,1751,335,289,8,198,49358,21819
0500000US21021,"Boyle County, Kentucky",28445,13998,14447,1585,1841,1571,2170,2090,2951,3747,4101,1857,1898,2492,1567,575,10856,11434,25989,2261,409,290,21,255,28445,12329
0500000US21023,"Bracken County, Kentucky",8488,4257,4231,593,501,671,534,552,941,1187,1303,609,432,679,402,84,3170,3193,8466,12,30,0,0,0,8488,3852
0500000US21025,"Breathitt County, Kentucky",13922,7008,6914,819,867,774,1057,867,1622,1892,2195,1065,872,1153,550,189,5354,5443,13759,120,35,79,17,8,13922,6276
0500000US21027,"Breckinridge County, Kentucky",20068,10081,9987,1225,1390,1459,1262,1003,2096,2453,3152,1388,1478,1883,990,289,7530,7628,19419,631,93,46,0,115,20068,10620
0500000US21029,"Bullitt County, Kentucky",74431,36825,37606,4518,4929,5765,5351,4089,9174,11190,11758,5158,4072,5406,2283,738,27303,28511,72876,778,609,545,36,591,74431,29417
0500000US21031,"Butler County, Kentucky",12748,6401,6347,763,906,822,862,656,1566,1616,1931,957,668,1169,566,266,4859,4885,12482,80,148,4,0,97,12748,5884
0500000US21033,"Caldwell County, Kentucky",12977,6315,6662,824,625,967,725,765,1395,1595,1852,1039,840,1287,813,250,4812,5278,12204,746,50,18,54,31,12977,6291
0500000US21035,"Calloway County, Kentucky",37198,17619,19579,1959,1584,2036,3449,5720,4303,3826,4490,2205,2025,3212,1612,777,14247,16267,34764,1700,250,781,23,232,37198,18035
0500000US21037,"Campbell County, Kentucky",90119,44184,45935,5647,5575,5745,6602,7049,12379,11257,13458,6073,4654,6274,3843,1563,33587,36017,86521,2956,544,1038,59,885,90119,39497
0500000US21039,"Carlisle County, Kentucky",5081,2436,2645,306,244,378,328,263,539,613,743,279,410,497,374,107,1887,2053,4962,70,68,0,0,0,5081,2447
0500000US21041,"Carroll County, Kentucky",10851,5551,5300,820,656,773,769,686,1458,1381,1618,483,777,789,391,250,4088,4029,10497,244,87,157,0,87,10851,4694
