GEO_ID,NAME,B08130_001E,B08130_002E,B08130_003E,B08130_004E,B08130_005E,B08130_006E,B08130_007E,B08130_008E,B08130_009E,B08130_010E,B08130_011E,B08130_012E,B08130_013E,B08130_014E,B08130_015E,B08130_016E,B08130_017E,B08130_018E,B08130_019E,B08130_020E,B08130_021E,B08130_022E,B08130_023E,B08130_024E,B08130_025E,B08130_026E,B08130_027E,B08130_028E,B08130_029E,B08130_030E,B08130_031E
id,Geographic Area Name,Estimate!!Total,Estimate!!Total!!Worked in state of residence,Estimate!!Total!!Worked in state of residence!!Worked in county of residence,Estimate!!Total!!Worked in state of residence!!Worked outside county of residence,Estimate!!Total!!Worked outside state of residence,"Estimate!!Total!!Car, truck, or van - drove alone","Estimate!!Total!!Car, truck, or van - drove alone!!Worked in state of residence","Estimate!!Total!!Car, truck, or van - drove alone!!Worked in state of residence!!Worked in county of residence","Estimate!!Total!!Car, truck, or van - drove alone!!Worked in state of residence!!Worked outside county of residence","Estimate!!Total!!Car, truck, or van - drove alone!!Worked outside state of residence","Estimate!!Total!!Car, truck, or van - carpooled","Estimate!!Total!!Car, truck, or van - carpooled!!Worked in state of residence","Estimate!!Total!!Car, truck, or van - carpooled!!Worked in state of residence!!Worked in county of residence","Estimate!!Total!!Car, truck, or van - carpooled!!Worked in state of residence!!Worked outside county of residence","Estimate!!Total!!Car, truck, or van - carpooled!!Worked outside state of residence",Estimate!!Total!!Public transportation (excluding taxicab),Estimate!!Total!!Public transportation (excluding taxicab)!!Worked in state of residence,Estimate!!Total!!Public transportation (excluding taxicab)!!Worked in state of residence!!Worked in county of residence,Estimate!!Total!!Public transportation (excluding taxicab)!!Worked in state of residence!!Worked outside county of residence,Estimate!!Total!!Public transportation (excluding taxicab)!!Worked outside state of residence,Estimate!!Total!!Walked,Estimate!!Total!!Walked!!Worked in state of residence,Estimate!!Total!!Walked!!Worked in state of residence!!Worked in county of residence,Estimate!!Total!!Walked!!Worked in state of residence!!Worked outside county of residence,Estimate!!Total!!Walked!!Worked outside state of residence,"Estimate!!Total!!Taxicab, motorcycle, bicycle, or other means","Estimate!!Total!!Taxicab, motorcycle, bicycle, or other means!!Worked in state of residence","Estimate!!Total!!Taxicab, motorcycle, bicycle, or other means!!Worked in state of residence!!Worked in county of residence","Estimate!!Total!!Taxicab, motorcycle, bicycle, or other means!!Worked in state of residence!!Worked outside county of residence","Estimate!!Total!!Taxicab, motorcycle, bicycle, or other means!!Worked outside state of residence",Estimate!!Total!!Worked at home
0500000US37123,"Montgomery County, North Carolina",10571,10477,7037,3440,94,8732,8654,5665,2989,78,1329,1329,899,430,0,34,34,14,20,0,127,127,126,1,0,123,107,107,0,16,226
0500000US37125,"Moore County, North Carolina",38342,37987,28447,9540,355,32399,32204,23534,8670,195,2806,2764,2063,701,42,2,2,2,0,0,681,678,637,41,3,478,363,235,128,115,1976
0500000US37127,"Nash County, North Carolina",40446,40177,26841,13336,269,34053,33846,22499,11347,207,4342,4285,2524,1761,57,134,134,99,35,0,647,647,589,58,0,318,313,178,135,5,952
0500000US37129,"New Hanover County, North Carolina",104263,102959,93601,9358,1304,82903,82094,73884,8210,809,8561,8505,7437,1068,56,924,891,861,30,33,2106,2035,2023,12,71,2434,2099,2061,38,335,7335
0500000US37131,"Northampton County, North Carolina",6837,5870,2721,3149,967,5830,5020,2210,2810,810,605,451,170,281,154,10,9,9,0,1,142,142,134,8,0,68,66,16,50,2,182
0500000US37133,"Onslow County, North Carolina",90037,88193,81423,6770,1844,66216,65175,59711,5464,1041,11993,11642,10447,1195,351,151,140,140,0,11,5373,5130,5107,23,243,1708,1510,1422,88,198,4596
0500000US37135,"Orange County, North Carolina",69700,69012,40654,28358,688,46490,46163,20986,25177,327,5399,5337,2922,2415,62,5185,5169,4782,387,16,4715,4644,4541,103,71,2163,1951,1675,276,212,5748
0500000US37137,"Pamlico County, North Carolina",4766,4733,2579,2154,33,3619,3598,1708,1890,21,626,621,366,255,5,14,14,14,0,0,74,74,74,0,0,110,103,94,9,7,323
0500000US37139,"Pasquotank County, North Carolina",16737,14121,11935,2186,2616,13478,11298,9512,1786,2180,1882,1524,1194,330,358,75,75,57,18,0,457,434,425,9,23,381,326,283,43,55,464
0500000US37141,"Pender County, North Carolina",23313,23103,8585,14518,210,18664,18534,6042,12492,130,2821,2789,963,1826,32,50,36,18,18,14,250,246,222,24,4,321,291,133,158,30,1207
0500000US37143,"Perquimans County, North Carolina",5314,4614,1940,2674,700,4378,3746,1383,2363,632,442,387,79,308,55,0,0,0,0,0,94,81,81,0,13,36,36,33,3,0,364
0500000US37145,"Person County, North Carolina",16185,15757,8720,7037,428,13846,13436,7192,6244,410,1635,1618,915,703,17,34,33,30,3,1,189,189,153,36,0,162,162,111,51,0,319
0500000US37147,"Pitt County, North Carolina",80774,80039,67650,12389,735,67767,67287,56748,10539,480,6909,6779,5202,1577,130,909,909,877,32,0,1634,1612,1485,127,22,937,834,720,114,103,2618
0500000US37149,"Polk County, North Carolina",8327,6403,3999,2404,1924,6386,4907,2883,2024,1479,1074,679,434,245,395,57,57,20,37,0,154,133,130,3,21,211,182,87,95,29,445
0500000US37151,"Randolph County, North Carolina",62644,62116,36003,26113,528,53993,53660,30130,23530,333,5675,5567,3178,2389,108,259,243,235,8,16,749,735,703,32,14,577,520,366,154,57,1391
0500000US37153,"Richmond County, North Carolina",17032,16329,12378,3951,703,14187,13623,10282,3341,564,2052,1918,1364,554,134,4,4,4,0,0,394,394,352,42,0,121,116,102,14,5,274
0500000US37155,"Robeson County, North Carolina",47527,45826,34444,11382,1701,40891,39590,29812,9778,1301,4970,4626,3113,1513,344,59,50,36,14,9,537,517,503,14,20,509,482,419,63,27,561
0500000US37157,"Rockingham County, North Carolina",37356,35539,21895,13644,1817,31946,30447,18286,12161,1499,3469,3217,1826,1391,252,90,78,67,11,12,436,425,395,30,11,214,171,120,51,43,1201
0500000US37159,"Rowan County, North Carolina",56970,56137,35973,20164,833,47264,46670,29354,17316,594,5890,5703,3271,2432,187,194,194,172,22,0,1008,985,879,106,23,690,661,373,288,29,1924
0500000US37161,"Rutherford County, North Carolina",25029,22366,16770,5596,2663,20005,17895,13421,4474,2110,3561,3064,2029,1035,497,47,47,18,29,0,407,407,350,57,0,303,247,246,1,56,706
0500000US37163,"Sampson County, North Carolina",26236,25835,16533,9302,401,21291,20996,13349,7647,295,3542,3440,1891,1549,102,70,70,50,20,0,470,470,457,13,0,138,134,61,73,4,725
0500000US37165,"Scotland County, North Carolina",11106,10520,7421,3099,586,9744,9229,6444,2785,515,792,721,478,243,71,19,19,15,4,0,147,147,98,49,0,92,92,74,18,0,312
0500000US37167,"Stanly County, North Carolina",26204,25948,17194,8754,256,21984,21776,14098,7678,208,2772,2747,1757,990,25,41,41,17,24,0,390,390,390,0,0,245,222,160,62,23,772
0500000US37169,"Stokes County, North Carolina",19887,19537,6733,12804,350,16931,16615,5004,11611,316,1699,1678,500,1178,21,0,0,0,0,0,162,162,150,12,0,118,105,102,3,13,977
0500000US37171,"Surry County, North Carolina",29195,28329,20555,7774,866,25126,24396,17556,6840,730,2668,2558,1745,813,110,173,173,106,67,0,173,173,173,0,0,246,220,166,54,26,809
0500000US37173,"Swain County, North Carolina",5359,5223,3621,1602,136,4607,4492,3029,1463,115,510,489,367,122,21,0,0,0,0,0,90,90,90,0,0,66,66,49,17,0,86
0500000US37175,"Transylvania County, North Carolina",13088,12736,9288,3448,352,10464,10233,7174,3059,231,1266,1157,786,371,109,53,53,53,0,0,246,246,228,18,0,127,115,115,0,12,932
0500000US37177,"Tyrrell County, North Carolina",1391,1383,790,593,8,1131,1123,672,451,8,212,212,70,142,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0,0,23
0500000US37179,"Union County, North Carolina",101446,96817,50779,46038,4629,82312,78597,36860,41737,3715,9317,8837,5082,3755,480,469,437,100,337,32,1162,1126,1071,55,36,947,581,427,154,366,7239
0500000US37181,"Vance County, North Carolina",16664,16321,10523,5798,343,13945,13669,8633,5036,276,1918,1864,1186,678,54,9,9,9,0,0,407,407,381,26,0,79,66,8,58,13,306
0500000US37183,"Wake County, North Carolina",510506,504691,419410,85281,5815,405624,401916,325591,76325,3708,46347,45678,38410,7268,669,5820,5392,4623,769,428,6473,6366,5995,371,107,7236,6333,5785,548,903,39006
0500000US37185,"Warren County, North Carolina",6845,6277,2907,3370,568,5828,5295,2396,2899,533,674,646,218,428,28,9,9,9,0,0,89,82,71,11,7,50,50,18,32,0,195
0500000US37187,"Washington County, North Carolina",4400,4375,2603,1772,25,3478,3456,2186,1270,22,758,755,286,469,3,0,0,0,0,0,49,49,25,24,0,15,15,6,9,0,100
0500000US37189,"Watauga County, North Carolina",22859,22613,20088,2525,246,16756,16577,14374,2203,179,2328,2319,2025,294,9,590,590,590,0,0,1411,1384,1368,16,27,167,136,124,12,31,1607
0500000US37191,"Wayne County, North Carolina",51725,51421,40004,11417,304,42082,41895,32639,9256,187,7005,6981,4908,2073,24,234,234,217,17,0,720,677,666,11,43,488,438,378,60,50,1196
0500000US37193,"Wilkes County, North Carolina",27311,27095,20590,6505,216,22946,22829,17397,5432,117,3367,3268,2252,1016,99,40,40,24,16,0,245,245,245,0,0,104,104,63,41,0,609
0500000US37195,"Wilson County, North Carolina",34322,34237,25841,8396,85,28134,28054,20681,7373,80,3174,3172,2495,677,2,63,63,38,25,0,548,548,521,27,0,1766,1763,1469,294,3,637
0500000US37197,"Yadkin County, North Carolina",15200,15024,6696,8328,176,12439,12351,5159,7192,88,1839,1779,691,1088,60,0,0,0,0,0,148,122,85,37,26,195,193,182,11,2,579
0500000US37199,"Yancey County, North Carolina",6623,6358,3754,2604,265,5268,5080,2828,2252,188,668,591,293,298,77,0,0,0,0,0,236,236,214,22,0,83,83,51,32,0,368
0500000US38001,"Adams County, North Dakota",1233,1116,948,168,117,914,805,655,150,109,116,111,93,18,5,9,9,9,0,0,69,69,69,0,0,27,24,24,0,3,98
0500000US38003,"Barnes County, North Dakota",5703,5640,4767,873,63,4263,4249,3557,692,14,712,689,533,156,23,42,17,8,9,25,390,390,377,13,0,67,66,63,3,1,229
0500000US38005,"Benson County, North Dakota",2384,2374,1740,634,10,1757,1747,1165,582,10,226,226,184,42,0,16,16,16,0,0,107,107,101,6,0,29,29,25,4,0,249
0500000US38007,"Billings County, North Dakota",510,508,299,209,2,313,311,122,189,2,41,41,26,15,0,10,10,5,5,0,70,70,70,0,0,4,4,4,0,0,72
0500000US38009,"Bottineau County, North Dakota",3281,3241,2528,713,40,2495,2472,1858,614,23,303,293,195,98,10,0,0,0,0,0,172,165,164,1,7,28,28,28,0,0,283
0500000US38011,"Bowman County, North Dakota",1669,1613,1466,147,56,1336,1298,1169,129,38,146,128,112,16,18,0,0,0,0,0,79,79,79,0,0,24,24,22,2,0,84
0500000US38013,"Burke County, North Dakota",1101,1094,716,378,7,815,808,476,332,7,108,108,74,34,0,5,5,3,2,0,72,72,62,10,0,9,9,9,0,0,92
0500000US38015,"Burleigh County, North Dakota",49723,49477,42809,6668,246,41503,41285,36046,5239,218,4747,4741,3389,1352,6,150,150,146,4,0,924,913,852,61,11,435,424,412,12,11,1964
0500000US38017,"Cass County, North Dakota",95471,88099,85697,2402,7372,79080,72438,70517,1921,6642,8520,7950,7520,430,570,791,743,723,20,48,2766,2726,2695,31,40,1329,1257,1257,0,72,2985
0500000US38019,"Cavalier County, North Dakota",1907,1892,1621,271,15,1503,1493,1252,241,10,128,128,102,26,0,1,1,1,0,0,79,79,75,4,0,23,18,18,0,5,173
0500000US38021,"Dickey County, North Dakota",2737,2588,2310,278,149,1993,1895,1677,218,98,237,186,133,53,51,5,5,5,0,0,294,294,287,7,0,10,10,10,0,0,198
0500000US38023,"Divide County, North Dakota",1239,1230,1101,129,9,793,789,702,87,4,187,182,143,39,5,0,0,0,0,0,59,59,56,3,0,2,2,2,0,0,198
0500000US38025,"Dunn County, North Dakota",2025,1994,1397,597,31,1372,1341,807,534,31,238,238,180,58,0,13,13,13,0,0,101,101,101,0,0,37,37,32,5,0,264
0500000US38027,"Eddy County, North Dakota",1189,1183,790,393,6,824,818,495,323,6,149,149,87,62,0,0,0,0,0,0,80,80,72,8,0,39,39,39,0,0,97
0500000US38029,"Emmons County, North Dakota",1456,1413,1232,181,43,970,944,776,168,26,59,51,40,11,8,3,3,3,0,0,148,147,145,2,1,21,13,13,0,8,255
0500000US38031,"Foster County, North Dakota",1731,1730,1463,267,1,1402,1402,1173,229,0,123,123,91,32,0,0,0,0,0,0,101,101,95,6,0,14,13,13,0,1,91
0500000US38033,"Golden Valley County, North Dakota",1003,939,881,58,64,700,636,578,58,64,87,87,87,0,0,0,0,0,0,0,88,88,88,0,0,22,22,22,0,0,106
0500000US38035,"Grand Forks County, North Dakota",38663,36101,34642,1459,2562,31614,29308,28147,1161,2306,3024,2919,2680,239,105,353,272,233,39,81,1347,1337,1326,11,10,785,725,716,9,60,1540
0500000US38037,"Grant County, North Dakota",1167,1151,935,216,16,690,676,503,173,14,82,80,49,31,2,0,0,0,0,0,82,82,75,7,0,19,19,14,5,0,294
0500000US38039,"Griggs County, North Dakota",1197,1197,980,217,0,895,895,725,170,0,122,122,75,47,0,3,3,3,0,0,80,80,80,0,0,2,2,2,0,0,95
0500000US38041,"Hettinger County, North Dakota",1179,1173,825,348,6,877,871,557,314,6,72,72,38,34,0,25,25,25,0,0,97,97,97,0,0,4,4,4,0,0,104
0500000US38043,"Kidder County, North Dakota",1337,1333,934,399,4,752,752,523,229,0,249,249,97,152,0,7,7,7,0,0,104,104,104,0,0,37,33,15,18,4,188
0500000US38045,"LaMoure County, North Dakota",1995,1984,1562,422,11,1387,1376,999,377,11,145,145,105,40,0,0,0,0,0,0,197,197,192,5,0,18,18,18,0,0,248
0500000US38047,"Logan County, North Dakota",980,977,742,235,3,652,649,449,200,3,96,96,61,35,0,0,0,0,0,0,117,117,117,0,0,8,8,8,0,0,107
0500000US38049,"McHenry County, North Dakota",2928,2921,1513,1408,7,2161,2157,982,1175,4,282,279,63,216,3,0,0,0,0,0,238,238,223,15,0,25,25,23,2,0,222
0500000US38051,"McIntosh County, North Dakota",1367,1349,1262,87,18,917,902,818,84,15,91,91,88,3,0,2,2,2,0,0,239,236,236,0,3,8,8,8,0,0,110
0500000US38053,"McKenzie County, North Dakota",5197,4936,4268,668,261,3952,3741,3177,564,211,466,430,334,96,36,42,31,31,0,11,261,258,256,2,3,64,64,58,6,0,412
0500000US38055,"McLean County, North Dakota",4536,4514,3177,1337,22,3249,3238,2123,1115,11,511,505,305,200,6,20,20,19,1,0,224,224,203,21,0,30,25,25,0,5,502
0500000US38057,"Mercer County, North Dakota",4284,4271,3807,464,13,3385,3383,2995,388,2,438,438,365,73,0,17,17,17,0,0,176,171,168,3,5,86,80,80,0,6,182
0500000US38059,"Morton County, North Dakota",16717,16702,7595,9107,15,13792,13781,5774,8007,11,1757,1756,676,1080,1,1,1,1,0,0,248,248,242,6,0,137,134,120,14,3,782
0500000US38061,"Mountrail County, North Dakota",4709,4699,4055,644,10,3681,3671,3118,553,10,420,420,348,72,0,4,4,4,0,0,181,181,163,18,0,39,39,38,1,0,384
0500000US38063,"Nelson County, North Dakota",1506,1497,1049,448,9,1051,1048,680,368,3,157,156,82,74,1,0,0,0,0,0,105,105,105,0,0,71,66,60,6,5,122
0500000US38065,"Oliver County, North Dakota",886,883,505,378,3,568,565,222,343,3,99,99,69,30,0,0,0,0,0,0,26,26,21,5,0,23,23,23,0,0,170
0500000US38067,"Pembina County, North Dakota",3519,3460,3014,446,59,2801,2745,2362,383,56,336,333,290,43,3,0,0,0,0,0,172,172,160,12,0,26,26,18,8,0,184
0500000US38069,"Pierce County, North Dakota",2045,2029,1582,447,16,1689,1673,1252,421,16,116,116,90,26,0,0,0,0,0,0,126,126,126,0,0,2,2,2,0,0,112
0500000US38071,"Ramsey County, North Dakota",6218,6175,5351,824,43,5006,4973,4241,732,33,425,425,334,91,0,52,52,52,0,0,253,243,242,1,10,178,178,178,0,0,304
0500000US38073,"Ransom County, North Dakota",2823,2821,2061,760,2,2044,2042,1495,547,2,380,380,167,213,0,0,0,0,0,0,117,117,117,0,0,6,6,6,0,0,276
0500000US38075,"Renville County, North Dakota",1280,1280,739,541,0,1003,1003,523,480,0,88,88,27,61,0,10,10,10,0,0,58,58,58,0,0,1,1,1,0,0,120
0500000US38077,"Richland County, North Dakota",8667,7605,6219,1386,1062,6715,5741,4589,1152,974,872,823,603,220,49,0,0,0,0,0,431,431,428,3,0,125,86,75,11,39,524
0500000US38079,"Rolette County, North Dakota",5156,5142,4625,517,14,4366,4357,3936,421,9,273,269,178,91,4,4,4,0,4,0,124,124,124,0,0,29,28,27,1,1,360
0500000US38081,"Sargent County, North Dakota",2080,1995,1717,278,85,1448,1417,1158,259,31,268,214,195,19,54,6,6,6,0,0,144,144,144,0,0,37,37,37,0,0,177
0500000US38083,"Sheridan County, North Dakota",613,611,376,235,2,436,434,227,207,2,37,37,22,15,0,0,0,0,0,0,49,49,36,13,0,5,5,5,0,0,86
0500000US38085,"Sioux County, North Dakota",1289,1253,1203,50,36,887,856,811,45,31,187,182,177,5,5,11,11,11,0,0,67,67,67,0,0,18,18,18,0,0,119
0500000US38087,"Slope County, North Dakota",320,306,198,108,14,180,166,76,90,14,29,29,12,17,0,5,5,5,0,0,31,31,31,0,0,3,3,2,1,0,72
0500000US38089,"Stark County, North Dakota",16485,16396,14977,1419,89,13332,13269,12094,1175,63,1722,1711,1470,241,11,88,88,88,0,0,503,503,502,1,0,140,125,123,2,15,700
0500000US38091,"Steele County, North Dakota",992,983,660,323,9,660,651,370,281,9,80,80,42,38,0,2,2,0,2,0,95,95,93,2,0,7,7,7,0,0,148
0500000US38093,"Stutsman County, North Dakota",10776,10722,10052,670,54,8704,8656,8123,533,48,1054,1048,978,70,6,88,88,88,0,0,348,348,346,2,0,157,157,92,65,0,425
0500000US38095,"Towner County, North Dakota",920,914,750,164,6,609,603,491,112,6,108,108,60,48,0,1,1,0,1,0,116,116,113,3,0,13,13,13,0,0,73
0500000US38097,"Traill County, North Dakota",4131,3957,2650,1307,174,3194,3033,1945,1088,161,404,391,190,201,13,5,5,2,3,0,240,240,238,2,0,65,65,52,13,0,223
0500000US38099,"Walsh County, North Dakota",5468,5392,4707,685,76,4219,4145,3567,578,74,629,627,526,101,2,9,9,9,0,0,268,268,263,5,0,52,52,51,1,0,291
0500000US38101,"Ward County, North Dakota",39373,39245,36660,2585,128,33000,32928,30960,1968,72,3860,3830,3261,569,30,93,72,72,0,21,896,895,875,20,1,278,274,246,28,4,1246
0500000US38103,"Wells County, North Dakota",2004,2004,1728,276,0,1404,1404,1153,251,0,176,176,156,20,0,0,0,0,0,0,160,160,160,0,0,23,23,18,5,0,241
0500000US38105,"Williams County, North Dakota",16686,16487,15756,731,199,13411,13293,12655,638,118,1624,1546,1453,93,78,4,4,4,0,0,831,831,831,0,0,129,126,126,0,3,687
0500000US39001,"Adams County, Ohio",10050,9419,5855,3564,631,8011,7437,4512,2925,574,1117,1063,445,618,54,75,75,68,7,0,154,154,146,8,0,124,121,115,6,3,569
0500000US39003,"Allen County, Ohio",47134,46678,37819,8859,456,40913,40537,32372,8165,376,3906,3865,3263,602,41,252,252,228,24,0,728,718,714,4,10,458,429,365,64,29,877
0500000US39005,"Ashland County, Ohio",23772,23615,14409,9206,157,20145,20003,11640,8363,142,1628,1624,969,655,4,55,55,35,20,0,969,969,902,67,0,220,209,108,101,11,755
0500000US39007,"Ashtabula County, Ohio",39685,38364,27743,10621,1321,33454,32335,22915,9420,1119,3507,3312,2471,841,195,244,244,225,19,0,712,712,638,74,0,620,613,346,267,7,1148
0500000US39009,"Athens County, Ohio",26482,25436,21657,3779,1046,18443,17571,14492,3079,872,2167,2016,1559,457,151,179,179,179,0,0,3924,3901,3695,206,23,572,572,535,37,0,1197
0500000US39011,"Auglaize County, Ohio",22748,22632,12908,9724,116,19779,19681,10844,8837,98,1510,1510,758,752,0,32,32,32,0,0,444,444,421,23,0,351,333,221,112,18,632
0500000US39013,"Belmont County, Ohio",29044,20315,17437,2878,8729,25138,17322,14847,2475,7816,2127,1444,1068,376,683,141,94,94,0,47,780,727,706,21,53,312,182,176,6,130,546
0500000US39015,"Brown County, Ohio",18689,17214,6443,10771,1475,15342,14096,4807,9289,1246,1921,1770,381,1389,151,27,27,27,0,0,209,186,170,16,23,181,126,49,77,55,1009
0500000US39017,"Butler County, Ohio",175014,171520,98186,73334,3494,148615,145584,78272,67312,3031,13188,12888,7829,5059,300,1096,1066,580,486,30,3892,3809,3581,228,83,1446,1396,1147,249,50,6777
0500000US39019,"Carroll County, Ohio",12217,11957,5406,6551,260,10229,10022,4087,5935,207,1052,999,454,545,53,12,12,12,0,0,205,205,186,19,0,80,80,28,52,0,639
0500000US39021,"Champaign County, Ohio",17673,17603,8061,9542,70,15110,15073,6469,8604,37,1533,1533,657,876,0,10,10,7,3,0,373,364,347,17,9,115,91,49,42,24,532
0500000US39023,"Clark County, Ohio",58685,58484,38163,20321,201,48228,48088,30541,17547,140,5821,5779,3267,2512,42,495,495,480,15,0,1482,1472,1378,94,10,669,660,507,153,9,1990
0500000US39025,"Clermont County, Ohio",96917,90445,40342,50103,6472,83160,77622,31370,46252,5538,6965,6240,3079,3161,725,561,529,281,248,32,918,918,792,126,0,720,543,227,316,177,4593
0500000US39027,"Clinton County, Ohio",18401,18180,11635,6545,221,15390,15215,9424,5791,175,1406,1386,741,645,20,91,91,57,34,0,632,621,611,10,11,224,209,144,65,15,658
0500000US39029,"Columbiana County, Ohio",45624,38837,23943,14894,6787,39028,33050,19573,13477,5978,3746,3236,1920,1316,510,166,104,98,6,62,1007,963,952,11,44,400,207,123,84,193,1277
0500000US39031,"Coshocton County, Ohio",15545,15350,10587,4763,195,12485,12358,8549,3809,127,1394,1372,592,780,22,75,75,65,10,0,418,408,352,56,10,338,302,194,108,36,835
0500000US39033,"Crawford County, Ohio",17953,17814,10826,6988,139,15018,14919,8680,6239,99,1725,1697,1001,696,28,66,54,46,8,12,503,503,487,16,0,256,256,227,29,0,385
0500000US39035,"Cuyahoga County, Ohio",570474,567197,506855,60342,3277,455447,453461,399127,54334,1986,42510,42160,37544,4616,350,28291,28221,27828,393,70,15468,15292,14793,499,176,6858,6163,5663,500,695,21900
0500000US39037,"Darke County, Ohio",23683,22496,14719,7777,1187,19981,18916,11862,7054,1065,1658,1595,892,703,63,157,136,136,0,21,565,535,525,10,30,293,285,275,10,8,1029
0500000US39039,"Defiance County, Ohio",17912,16485,11191,5294,1427,15692,14513,9465,5048,1179,1140,914,690,224,226,57,35,24,11,22,377,377,366,11,0,150,150,150,0,0,496
0500000US39041,"Delaware County, Ohio",95558,94756,39111,55645,802,81926,81384,28931,52453,542,4808,4801,2102,2699,7,262,262,74,188,0,1077,1077,953,124,0,885,632,451,181,253,6600
0500000US39043,"Erie County, Ohio",34822,34672,24279,10393,150,29103,28999,19819,9180,104,3219,3188,2186,1002,31,321,321,262,59,0,743,729,697,32,14,438,437,317,120,1,998
0500000US39045,"Fairfield County, Ohio",68717,68153,29410,38743,564,58673,58259,22971,35288,414,5662,5608,2417,3191,54,213,209,143,66,4,908,886,798,88,22,538,468,358,110,70,2723
0500000US39047,"Fayette County, Ohio",12224,12160,7669,4491,64,10558,10494,6572,3922,64,991,991,465,526,0,14,14,14,0,0,202,202,171,31,0,58,58,46,12,0,401
0500000US39049,"Franklin County, Ohio",619892,616043,554408,61635,3849,503180,500853,444986,55867,2327,50341,49725,44909,4816,616,15402,15333,15198,135,69,15703,15456,15044,412,247,9825,9235,8830,405,590,25441
0500000US39051,"Fulton County, Ohio",20063,19462,10670,8792,601,17686,17149,8941,8208,537,1314,1257,703,554,57,30,30,19,11,0,330,330,318,12,0,183,176,169,7,7,520
0500000US39053,"Gallia County, Ohio",11360,9395,7954,1441,1965,9719,8035,6714,1321,1684,784,556,470,86,228,28,28,28,0,0,291,276,268,8,15,133,95,69,26,38,405
0500000US39055,"Geauga County, Ohio",45678,45089,19421,25668,589,36661,36398,12756,23642,263,3727,3608,1924,1684,119,205,199,113,86,6,891,825,776,49,66,888,753,546,207,135,3306
0500000US39057,"Greene County, Ohio",77282,76511,43572,32939,771,65466,64891,34376,30515,575,5407,5324,3157,2167,83,275,272,241,31,3,2505,2472,2338,134,33,591,514,422,92,77,3038
0500000US39059,"Guernsey County, Ohio",16146,15718,11680,4038,428,13870,13512,9887,3625,358,1093,1038,663,375,55,64,64,51,13,0,344,335,326,9,9,197,191,175,16,6,578
0500000US39061,"Hamilton County, Ohio",381996,355802,309381,46421,26194,304362,282380,240448,41932,21982,31094,28998,25178,3820,2096,14295,13136,12944,192,1159,11132,10864,10662,202,268,3985,3296,3021,275,689,17128
0500000US39063,"Hancock County, Ohio",36599,36389,29685,6704,210,30530,30337,24361,5976,193,3418,3418,2851,567,0,100,92,41,51,8,877,868,811,57,9,394,394,341,53,0,1280
0500000US39065,"Hardin County, Ohio",13545,13493,8196,5297,52,11103,11059,6462,4597,44,1159,1155,616,539,4,33,33,33,0,0,406,406,345,61,0,175,171,71,100,4,669
0500000US39067,"Harrison County, Ohio",6585,6012,3139,2873,573,5359,4861,2312,2549,498,726,661,368,293,65,5,5,5,0,0,264,264,260,4,0,44,34,7,27,10,187
0500000US39069,"Henry County, Ohio",13193,13096,6998,6098,97,11657,11560,5989,5571,97,957,957,477,480,0,34,34,34,0,0,131,131,122,9,0,148,148,110,38,0,266
0500000US39071,"Highland County, Ohio",16838,16637,9005,7632,201,13590,13483,6896,6587,107,1955,1894,992,902,61,133,133,73,60,0,374,364,309,55,10,132,109,81,28,23,654
0500000US39073,"Hocking County, Ohio",11960,11855,5530,6325,105,10153,10095,4502,5593,58,974,928,346,582,46,76,76,15,61,0,221,221,198,23,0,122,121,55,66,1,414
