GEO_ID,NAME,CP05_2007_2011_001E,CP05_2007_2011_002E,CP05_2007_2011_003E,CP05_2007_2011_004E,CP05_2007_2011_005E,CP05_2007_2011_006E,CP05_2007_2011_007E,CP05_2007_2011_008E,CP05_2007_2011_009E,CP05_2007_2011_010E,CP05_2007_2011_011E,CP05_2007_2011_012E,CP05_2007_2011_013E,CP05_2007_2011_014E,CP05_2007_2011_015E,CP05_2007_2011_016E,CP05_2007_2011_032E,CP05_2007_2011_033E,CP05_2007_2011_034E,CP05_2007_2011_039E,CP05_2007_2011_047E,CP05_2007_2011_052E
id,Geographic Area Name,2007-2011 Estimates!!SEX AND AGE!!Total population,2007-2011 Estimates!!SEX AND AGE!!Total population!!Male,2007-2011 Estimates!!SEX AND AGE!!Total population!!Female,2007-2011 Estimates!!SEX AND AGE!!Under 5 years,2007-2011 Estimates!!SEX AND AGE!!5 to 9 years,2007-2011 Estimates!!SEX AND AGE!!10 to 14 years,2007-2011 Estimates!!SEX AND AGE!!15 to 19 years,2007-2011 Estimates!!SEX AND AGE!!20 to 24 years,2007-2011 Estimates!!SEX AND AGE!!25 to 34 years,2007-2011 Estimates!!SEX AND AGE!!35 to 44 years,2007-2011 Estimates!!SEX AND AGE!!45 to 54 years,2007-2011 Estimates!!SEX AND AGE!!55 to 59 years,2007-2011 Estimates!!SEX AND AGE!!60 to 64 years,2007-2011 Estimates!!SEX AND AGE!!65 to 74 years,2007-2011 Estimates!!SEX AND AGE!!75 to 84 years,2007-2011 Estimates!!SEX AND AGE!!85 years and over,2007-2011 Estimates!!RACE!!One race!!White,2007-2011 Estimates!!RACE!!One race!!Black or African American,2007-2011 Estimates!!RACE!!One race!!American Indian and Alaska Native,2007-2011 Estimates!!RACE!!One race!!Asian,2007-2011 Estimates!!RACE!!One race!!Native Hawaiian and Other Pacific Islander,2007-2011 Estimates!!RACE!!One race!!Some other race
0500000US05061,"Howard County, Arkansas",13786,47.8,52.2,7.4,7.9,6.8,8.5,4.5,11.3,12.4,14.1,6.4,5.1,8.4,4.3,2.9,69.3,21.2,1,0.4,0,7.5
0500000US05063,"Independence County, Arkansas",36279,49.1,50.9,6.7,6.9,6.5,6.9,5.6,12.4,13,14.4,6.4,6,8.2,4.9,2,95.1,2.3,0.4,0.9,0,0.2
0500000US05065,"Izard County, Arkansas",13600,51.6,48.4,4.7,6.1,4.5,5.6,4.7,10.4,11.5,14.5,7.6,7.3,13.2,7.6,2.2,95.5,1.9,0.1,0.3,0.5,0
0500000US05067,"Jackson County, Arkansas",17969,49.5,50.5,5.7,5.9,5.2,5.9,6.6,13.9,13.4,15,6.3,6.3,8.7,5.1,1.9,80.6,17,0.5,0.1,0,0.2
0500000US05069,"Jefferson County, Arkansas",77693,49.2,50.8,6.5,6.6,6.6,7.8,7.5,12.6,12.1,14.8,6.9,5.5,7.1,4.2,1.7,42.6,54.6,0.1,0.9,0.1,0.6
0500000US05071,"Johnson County, Arkansas",25408,49.3,50.7,7.5,6.3,7,7.6,7.2,12.1,11.9,14.1,6,5.8,7.9,4.7,1.9,94.7,1.6,1,0.3,0.1,0.6
0500000US05073,"Lafayette County, Arkansas",7691,49.2,50.8,5.7,6.9,6.1,7.8,6.8,8.2,11.7,14.8,6.7,6.3,11.1,6,1.8,61.4,37.1,0.1,0,0.1,0.1
0500000US05075,"Lawrence County, Arkansas",17336,48.8,51.2,6,6.6,6.2,7.4,6.2,11,12.2,13.9,5.9,6.7,9.8,5.8,2.4,97.4,0.7,0.6,0,0,0.2
0500000US05077,"Lee County, Arkansas",10563,55.6,44.4,4.4,5.7,7.3,7.1,6.6,11.4,14.8,14.9,6.2,6.7,7.8,4.6,2.6,42.2,56,0.3,0.4,0,1
0500000US05079,"Lincoln County, Arkansas",14141,60.4,39.6,5.3,4.7,6.3,6.9,8.2,15.8,15.7,13.9,5.9,5.1,6.5,3.7,1.9,66.4,30.3,0.3,0,0,1.7
0500000US05081,"Little River County, Arkansas",13113,47.5,52.5,6.6,5.9,6.9,6.2,5.6,10.6,12.7,13.1,7.8,7.8,10,5.2,1.6,74.8,19.8,1,0,0,1.9
0500000US05083,"Logan County, Arkansas",22502,50.1,49.9,6.1,6.9,7.2,7.4,5,10.3,12.2,14.4,6.4,6.4,10.1,5,2.6,94.2,1.2,1.1,1.7,0,0.4
0500000US05085,"Lonoke County, Arkansas",67189,49.3,50.7,7,8,7.9,7,5.8,13.8,15,14.1,5.5,4.9,6.6,3.3,1.2,89.8,6.4,0.6,0.7,0,1
0500000US05087,"Madison County, Arkansas",15626,50,50,6.6,8,5.6,6.9,5.4,10.8,13,14.9,7.9,5.9,8.6,5.1,1.2,95.3,0.2,0.9,0.7,0,1.1
0500000US05089,"Marion County, Arkansas",16744,49.8,50.2,4.4,4.7,5.6,5.3,4.5,8.2,10.8,15.4,8.2,9.3,14.8,7.8,1.1,96.5,0,1,0.3,0,0.5
0500000US05091,"Miller County, Arkansas",43266,49.2,50.8,7.5,6.9,6.2,6.5,6.8,13.3,13.2,14,6.4,5.6,7.6,4.1,1.8,72.8,24.2,0.4,0.6,0,0.3
0500000US05093,"Mississippi County, Arkansas",46608,48.2,51.8,7.8,6.8,8.9,7.5,6.4,13.1,12.2,13.9,6.3,4.9,6.8,4,1.5,63.6,34.1,0.1,0.6,0,0.4
0500000US05095,"Monroe County, Arkansas",8322,47.3,52.7,6.2,6.3,6.3,9.9,3.6,7.9,12.3,14.9,8.1,6,10.2,6.6,1.7,57.1,41.1,0.2,0.9,0,0.3
0500000US05097,"Montgomery County, Arkansas",9492,49.4,50.6,5.4,5.6,6.1,6,5.7,8,11.2,15.1,7.1,8,12.5,7.5,1.9,95.1,0.3,1.6,0,0,1.1
0500000US05099,"Nevada County, Arkansas",9078,48.7,51.3,6.3,6,7.5,7.1,4.1,12.2,12.1,13.9,7.3,5.9,9.5,6.5,1.6,67.1,31.5,0.3,0,0,0
0500000US05101,"Newton County, Arkansas",8353,50.9,49.1,5.3,5.7,6.1,6.6,4.9,9.7,11.1,15.1,7.7,8,12,5.8,2,94.9,0.4,0.4,0,0,0.3
0500000US05103,"Ouachita County, Arkansas",26137,47.2,52.8,6.9,5.9,6.3,6.7,5.7,10.5,11.8,15.5,7.3,6.4,8.7,6.4,1.9,57.1,40,0.3,0.2,0,0.4
0500000US05105,"Perry County, Arkansas",10450,49.5,50.5,5.4,6.1,6.2,7.5,5,11.3,13.1,15.1,6.7,6.9,9.5,6,1.2,94.9,2.4,0.5,0,0,0.4
0500000US05107,"Phillips County, Arkansas",22055,46.8,53.2,7.9,7,8.6,8.4,5.9,10.9,10.5,14,6.1,5.9,8.3,4.1,2.5,35.8,63.1,0.1,0,0,0.2
0500000US05109,"Pike County, Arkansas",11288,50.1,49.9,6.7,6.1,7.4,7.7,6.2,11.1,12.2,13.6,6.1,6,9.6,5.3,2,90.6,3.5,1.1,0.1,0,3.5
0500000US05111,"Poinsett County, Arkansas",24622,48.4,51.6,6.3,7.3,6.6,7,5.5,11.9,12.8,14.2,6.5,6.2,9.2,4.9,1.6,90.6,6.9,0.2,0.1,0.1,0.4
0500000US05113,"Polk County, Arkansas",20524,49.1,50.9,6.1,6.7,6.7,6.8,4.5,10,11.5,13.9,8,6.2,11.8,5.9,2.1,92.3,0.2,1.9,0.1,0,3.2
0500000US05115,"Pope County, Arkansas",61166,49.8,50.2,6.8,6,6.6,9,9.3,12,12.6,13.7,6.2,5.1,7.2,4.1,1.6,90.6,3.3,0.8,0.9,0,2.5
0500000US05117,"Prairie County, Arkansas",8768,49.4,50.6,5.1,6.3,6.2,6,5.4,9.7,12.6,15.6,8.6,5.5,10.7,5.5,3,86.3,12.9,0,0.1,0,0.1
0500000US05119,"Pulaski County, Arkansas",379981,48,52,7,7,6.2,6.2,6.9,15.2,13.2,14.3,6.6,5.3,6.3,4.1,1.5,59.8,34.8,0.3,2,0,1.4
0500000US05121,"Randolph County, Arkansas",18015,48.8,51.2,6.2,6.4,6.2,7,5.5,10.9,12.1,14.2,5.6,7.3,9.7,6.3,2.5,97.1,0.4,0.1,0.4,0,0.2
0500000US05123,"St. Francis County, Arkansas",28195,53.7,46.3,6.7,6.2,7.3,6.7,6.1,14.8,13.3,14.9,6.2,5.8,6.9,3.5,1.8,45.3,52,0.5,0.2,0,1
0500000US05125,"Saline County, Arkansas",105033,49.6,50.4,6.3,7.3,6.5,6.2,5.4,12.7,14.2,14.3,6.1,6,9,4.7,1.2,91.8,4.5,0.6,0.9,0,0.9
0500000US05127,"Scott County, Arkansas",11232,50.4,49.6,6.4,6.7,7.6,6.8,6.9,10.8,12,13.5,6.4,5.5,10.4,4.9,1.8,90.2,0.3,1.5,4.2,0,1.8
0500000US05129,"Searcy County, Arkansas",8192,49.8,50.2,5.3,4.9,7.3,5.6,4.3,9.7,10.9,15.3,6.7,9.1,11.4,6.9,2.5,96.7,0,0.7,0.4,0,0
0500000US05131,"Sebastian County, Arkansas",124961,49.1,50.9,7.2,7.3,6.7,7.1,6.8,12.9,13.3,14.3,6.5,5,7,4.2,1.6,83.1,5.9,0.8,4,0.1,1.6
0500000US05133,"Sevier County, Arkansas",16841,48.9,51.1,9,8.3,7.2,7.2,5.8,13.4,12.9,13,6.2,4.7,6.7,4.3,1.4,70.4,4.3,1.3,0.7,0,20.6
0500000US05135,"Sharp County, Arkansas",17386,49.2,50.8,5.1,5.7,6.2,6.7,4.1,8.8,11.3,13.5,6.3,8.6,13,8.2,2.6,96.3,0.4,0.6,0.3,0.2,0.1
0500000US05137,"Stone County, Arkansas",12395,49.4,50.6,5.4,4.2,7.3,5.5,5.9,8.3,10.1,15.5,6.8,8.7,13.2,6.6,2.4,98.8,0.1,0,0.2,0,0.3
0500000US05139,"Union County, Arkansas",41879,48.3,51.7,6.7,6.6,6.6,6.8,5.6,11.6,12.6,14.9,7.1,5.8,8.1,5.3,2.2,64.6,32.8,0.2,0.6,0,0.4
0500000US05141,"Van Buren County, Arkansas",17255,49.2,50.8,5.1,7,4.7,6.2,5.2,8.9,11.3,14.7,6.9,7.2,12.1,6.7,3.9,96.2,1.1,0.8,0,0,0.6
0500000US05143,"Washington County, Arkansas",200621,50,50,7.6,7.2,6.6,8.4,10.2,16,12.9,12.2,5.3,4,5.3,3,1.3,80.8,3.3,1.2,2.3,1.9,8.2
0500000US05145,"White County, Arkansas",76041,48.9,51.1,6.6,6.7,6.5,8,8.6,12.6,12.8,13.2,6.1,4.9,7.8,4.7,1.6,91.7,4,0.2,0.3,0,1.6
0500000US05147,"Woodruff County, Arkansas",7379,47.5,52.5,5.9,6.8,5.8,6.7,5.2,9.4,12.3,15,8.5,6.7,9.4,5.7,2.6,69.6,28.7,0.1,0,0.1,0.2
0500000US05149,"Yell County, Arkansas",21995,50.1,49.9,7.1,6.5,8,6.5,6.6,11.6,13.1,13.7,6.2,5.7,8.2,4.5,2.2,87.5,1.2,0.1,1.3,0,8.2
0500000US06001,"Alameda County, California",1494876,49.1,50.9,6.6,6.3,6,6.6,7,15.2,15.3,14.7,6.2,5,5.9,3.5,1.6,46.2,12.5,0.5,26.2,0.8,8.8
0500000US06005,"Amador County, California",38244,54.5,45.5,3.2,4.1,5.7,6.5,4.5,8.9,12.1,17.1,9.6,8.1,11,6.6,2.4,87.5,2.3,2.3,1.4,0.2,3.7
0500000US06007,"Butte County, California",219309,49.4,50.6,5.6,5.5,6.1,8.2,11,11.5,10.8,13.3,6.6,6.2,7.7,5.1,2.5,83.3,1.5,1.1,4.2,0.2,3.9
0500000US06009,"Calaveras County, California",45794,49.9,50.1,4.1,5,6.1,6.4,4.6,7.5,10.5,17,9,9,12.3,6,2.5,91,1.1,1.2,1.3,0,2.4
0500000US06011,"Colusa County, California",21297,51.6,48.4,8.6,8.2,7.6,8.6,5.7,12.7,13,13,5.8,4.8,6.3,4.1,1.5,68,1,1.4,1.2,0.2,23
0500000US06013,"Contra Costa County, California",1037817,48.8,51.2,6.5,6.9,7.1,7.1,5.8,12.3,14.5,15.6,6.5,5.5,6.6,3.9,1.8,63.2,9.1,0.4,14.3,0.5,7.7
0500000US06015,"Del Norte County, California",28561,54.9,45.1,6,5.6,6.5,6.5,6.7,13.4,13,15.9,6.6,5.7,8.1,4.4,1.6,72.8,3.3,5.5,3.1,0.9,8.2
0500000US06017,"El Dorado County, California",179878,50.1,49.9,5.4,6.1,7.1,7.1,4.9,9.5,12.8,18,7.9,7.2,8.1,4.4,1.7,87.8,0.8,1,3.5,0.1,3.5
0500000US06019,"Fresno County, California",920623,50,50,8.5,8,8.2,8.7,8.1,14.3,12.5,12.4,5.1,4.2,5.2,3.3,1.5,60,5.1,1,9.5,0.1,20.4
0500000US06021,"Glenn County, California",28027,50.4,49.6,7.6,7.1,8.4,7.6,6.8,12.1,12.2,14.1,5.9,5.2,6.8,4.5,1.8,78.3,0.9,2.7,2.3,0,12.3
0500000US06023,"Humboldt County, California",133585,50.1,49.9,5.6,5.5,5.4,7.4,9.3,14.2,11.3,14.2,7.9,6.1,7.1,4,2,82.7,1.2,5.8,2.3,0.3,3
0500000US06025,"Imperial County, California",171343,51.6,48.4,8,7.8,8.2,8.8,7.7,13.8,13.3,12.9,5.3,3.9,5.6,3.6,1.2,67.4,3.5,1.8,1.6,0,22.5
0500000US06027,"Inyo County, California",18457,50.5,49.5,5.9,5.6,5.8,6.6,4.1,10.8,11,15.9,8.6,6.9,9.6,6.6,2.6,77.7,1.1,10,1.5,0.4,7.4
0500000US06029,"Kern County, California",829254,51.6,48.4,8.7,8.2,8.2,8.6,7.8,14.5,13.2,12.9,5,4,5.1,2.8,1,69,5.7,1.1,4,0.1,16.5
0500000US06031,"Kings County, California",152335,56.7,43.3,8.5,7.8,6.9,7.6,8.7,16.7,14.7,13.1,4.7,3.5,4.5,2.4,0.9,72,7.2,1.3,3.8,0.2,11.7
0500000US06033,"Lake County, California",64392,50.4,49.6,5.4,6.2,5.8,6.6,4.9,10,11.6,15.8,7.7,8.5,9.8,5,2.5,84.6,2.2,3.2,1.1,0.2,5.3
0500000US06035,"Lassen County, California",35001,65.7,34.3,5.2,3.4,5.4,5.7,8.9,18.5,16,15.4,6.7,5,5.3,3.1,1.1,70,8.7,3.7,1.3,0.5,12.8
0500000US06037,"Los Angeles County, California",9787747,49.3,50.7,6.7,6.5,7,7.7,7.6,15.1,14.8,13.9,5.6,4.5,5.7,3.5,1.5,52.4,8.6,0.5,13.8,0.3,21.1
0500000US06039,"Madera County, California",149611,48.2,51.8,8.1,7.6,7.9,8.3,7.2,13.5,12.9,13,5.7,4.8,6.3,3.6,1.3,80.9,3.3,1.7,2,0.5,8.1
0500000US06041,"Marin County, California",250666,49.3,50.7,5.6,6,5.6,5.1,4.2,9.7,14.9,16.8,8.5,7.3,8.8,5.1,2.4,79.9,3,0.3,5.6,0.2,7.7
0500000US06043,"Mariposa County, California",18290,50.6,49.4,4.5,4.6,5.9,5.3,3.9,9.9,10.7,17.5,9.8,7.4,11.7,6.8,2,89.4,1,1.8,1.1,0.3,2.5
0500000US06045,"Mendocino County, California",87525,50.2,49.8,6.1,6.1,5.9,6.6,5.9,11.7,11.8,14.5,8.1,7.8,8.6,4.8,2,82.9,1.1,4.9,1.8,0.2,5.9
0500000US06047,"Merced County, California",253606,50.3,49.7,8.8,8.6,8.8,9.5,7.9,13.7,12.8,12.2,4.7,3.9,5.1,3.1,1.1,67.1,3.9,1,7.5,0.2,17.3
0500000US06049,"Modoc County, California",9587,50.3,49.7,5.3,5.5,7,5.6,4.3,10,10,16.3,8.4,8.3,11.5,5.3,2.6,87.5,1.1,3.4,0.8,0.1,4.1
0500000US06051,"Mono County, California",14016,53.9,46.1,6.4,4.7,7.3,5.7,7.6,15.9,14.4,15.2,6.4,7.3,6.3,2.2,0.5,80.7,1.3,4.5,0.6,0.3,10.4
0500000US06053,"Monterey County, California",411385,51.5,48.5,8,7.3,6.9,7.9,7.9,14.9,13.4,12.9,5.4,4.7,5.4,3.7,1.5,72,3.1,0.9,6.2,0.5,13.7
0500000US06055,"Napa County, California",135377,49.8,50.2,6,6.2,6.7,6.9,6.3,12.1,13.2,14.7,6.5,6.3,7.6,4.9,2.6,81.3,2,0.7,6.8,0.3,5.7
0500000US06057,"Nevada County, California",98392,49.7,50.3,4.4,5.2,5.8,6.3,4.7,9.1,11.2,16.4,9.7,8.1,10.4,6.2,2.5,92.4,0.5,1.2,1.4,0.2,1.8
0500000US06059,"Orange County, California",2989948,49.5,50.5,6.5,6.7,7,7.5,7.1,13.8,14.9,14.6,5.7,4.7,6.1,3.8,1.6,62,1.7,0.4,17.8,0.3,14.9
0500000US06061,"Placer County, California",343554,48.9,51.1,6.1,6.8,7.2,6.9,5.3,11.1,13.7,15.3,6.6,5.9,8.1,5.1,1.9,84.7,1.3,0.8,6,0.2,3.3
0500000US06063,"Plumas County, California",20192,50.7,49.3,4.3,5.5,5.2,5.8,4.1,8.4,11.1,16.2,10.5,8.7,12.2,5.3,2.6,91.5,1.4,2.8,1,0.1,0.9
0500000US06065,"Riverside County, California",2154844,49.8,50.2,7.6,7.7,8.2,8.5,7,12.9,13.7,13.2,5.2,4.4,6.3,4,1.4,66,6.3,1,5.9,0.3,16.7
0500000US06067,"Sacramento County, California",1408480,49,51,7.2,6.9,7.2,7.4,7.2,14.6,13.7,14.1,6,4.7,5.8,3.7,1.6,60,10.2,0.9,14.3,1,7.9
0500000US06069,"San Benito County, California",54873,50,50,7.5,7.7,8.7,8.3,6.4,12.8,14,14.7,6,4.3,5.4,3.1,1.3,76.2,1.3,1.3,2.4,0,14.4
0500000US06071,"San Bernardino County, California",2023452,49.8,50.2,7.9,7.7,8.4,8.9,7.8,13.9,13.7,13.6,5.2,4.1,5,2.8,1,61.3,8.7,1,6.3,0.3,18
0500000US06073,"San Diego County, California",3060849,50.2,49.8,6.7,6.3,6.4,7.3,8.7,15.2,13.8,13.9,5.7,4.7,5.8,3.8,1.7,71.3,5,0.7,10.9,0.5,7.2
0500000US06075,"San Francisco County, California",797983,50.7,49.3,4.4,3.5,3.3,4.3,7.3,21,16.8,13.9,6.3,5.5,6.7,4.8,2.2,51.2,6.2,0.5,33.5,0.4,4.4
0500000US06077,"San Joaquin County, California",680277,49.8,50.2,8,7.9,8.3,8.5,7.1,13.2,13.5,13.3,5.5,4.3,5.5,3.4,1.4,59.3,7.4,1,14.4,0.5,11.6
0500000US06079,"San Luis Obispo County, California",267871,51.3,48.7,5,4.8,5.5,8.5,10.5,11.5,11.1,14.8,7.3,6,7.7,5.1,2.3,83.9,2.2,1,3.2,0.1,6.2
0500000US06081,"San Mateo County, California",711622,49.2,50.8,6.5,6.2,5.8,5.8,5.6,13.9,15.3,15.4,6.6,5.6,6.8,4.4,2.1,59.6,2.9,0.3,24.6,1.5,6.7
0500000US06083,"Santa Barbara County, California",419793,50.2,49.8,6.5,6.1,6.2,9.2,10.6,13.2,12.1,13,5.5,4.8,6.2,4.4,2.2,76.4,1.8,1,5,0.2,11.9
0500000US06085,"Santa Clara County, California",1762754,50.2,49.8,7.1,6.7,6.4,6.5,6.4,15.3,15.9,14.7,5.7,4.5,5.8,3.6,1.5,50.9,2.6,0.6,31.8,0.4,9.7
0500000US06087,"Santa Cruz County, California",259402,49.9,50.1,5.7,5.8,5.8,8.5,9.8,12.4,12.8,14.9,7.3,5.9,5.8,3.5,1.6,82.6,1,0.5,4.2,0.2,7.7
0500000US06089,"Shasta County, California",177231,49.2,50.8,5.8,5.8,6.7,7.1,6.3,11,11.6,15,7.5,6.6,9.1,5.2,2.3,87.9,0.9,2.2,2.6,0.2,1.9
0500000US06093,"Siskiyou County, California",44687,49.8,50.2,5.3,6,5.6,6.4,4.8,9.2,10.5,15.7,8.5,8.7,10.8,6.4,2.2,87.1,1.2,2.9,1.3,0.3,1.2
0500000US06095,"Solano County, California",411620,50,50,6.6,6.9,6.7,7.5,7,13.3,13.5,15.4,6.4,5.6,6.1,3.6,1.4,52.1,14.6,0.6,14.4,0.8,10.5
0500000US06097,"Sonoma County, California",478551,49.2,50.8,5.9,6,6.2,7,6.6,12.5,12.9,15.4,7.3,6.5,7.1,4.4,2.3,81.6,1.5,1.2,4,0.3,7.9
0500000US06099,"Stanislaus County, California",512469,49.5,50.5,7.8,7.5,8.4,8.3,7.3,13.6,13.2,13.4,5.6,4.2,5.6,3.4,1.5,76.4,2.9,1,5.2,0.7,9.6
0500000US06101,"Sutter County, California",94192,49.8,50.2,7.7,7.8,7.3,7.7,6.7,13.4,13.1,13.3,5.2,5.1,6.8,4.4,1.3,65.8,1.9,1.5,13.8,0.3,10.9
0500000US06103,"Tehama County, California",62985,49.7,50.3,6.9,6.5,7.4,7.5,5.7,11.3,11.9,14.4,7.2,5.4,9.1,5.1,1.8,85.1,0.7,2.3,1.2,0.1,6.6
0500000US06105,"Trinity County, California",13711,51.9,48.1,5.8,4.8,4.5,5,4.4,9.7,10.2,17,9.6,10,11.3,4.5,3.2,89,0.4,1.7,1.2,0.3,0.9
0500000US06107,"Tulare County, California",436234,50.1,49.9,9.4,8.5,9.3,8.8,7.4,14,12.6,11.8,5,3.9,5.1,3,1.3,78.7,1.6,1.3,3.5,0.1,11.6
0500000US06109,"Tuolumne County, California",55736,52.7,47.3,4.5,4.7,5.1,6,5.6,10.6,11,16,8.8,7.7,10.9,6.6,2.5,87,2.1,1.8,1.1,0.1,4.1
0500000US06111,"Ventura County, California",815745,49.7,50.3,6.8,7,7.3,7.8,6.8,12.7,13.8,15,6,5.1,6.1,3.8,1.6,70.9,1.8,1.1,6.9,0.2,15.2
0500000US06113,"Yolo County, California",198889,48.8,51.2,6.2,6.3,6,9.9,14.2,13.8,11.9,12.3,5.3,4.3,5.1,3.2,1.4,66.7,2.5,1.2,12.9,0.6,10.3
0500000US06115,"Yuba County, California",71817,50.5,49.5,8.7,7.8,8,7.8,7.4,14.7,12.4,13.1,5.3,5,5.5,3.3,1.1,69.7,2.6,2,7,0.3,11.5
0500000US08001,"Adams County, Colorado",434295,50.3,49.7,8.8,8.3,7.2,6.8,6.8,16.4,14.9,13.2,5.4,3.9,4.8,2.6,0.9,78.2,3.1,1,3.6,0.1,10.3
0500000US08003,"Alamosa County, Colorado",15395,50.6,49.4,7.6,5.8,7.2,11,8.4,12.7,10.8,13.5,6.6,5.2,6.8,2.9,1.5,82.3,0.4,0.8,1,0.1,7.4
0500000US08005,"Arapahoe County, Colorado",563508,49,51,7.2,7.4,6.8,6.8,6.2,14.7,14.6,15,6.4,5.1,5.5,3.1,1.3,75.5,9.9,0.8,4.8,0.2,5
0500000US08007,"Archuleta County, Colorado",12152,50.9,49.1,3.6,5.1,7.4,7.9,4.1,7.3,10.9,17.1,10.2,10,9.9,4.8,1.7,91.4,0.3,0.2,0.5,0.1,3.7
0500000US08011,"Bent County, Colorado",6164,64,36,4.6,4.4,5.7,6.1,5.3,17.6,15.6,15.3,6,5.9,7.3,3.3,3,81.1,6.1,3.3,1.2,0,6.2
0500000US08013,"Boulder County, Colorado",293205,50.2,49.8,5.7,6.1,5.9,8.1,10.4,13.3,14.1,15.1,6.7,4.9,5.4,2.9,1.4,87.6,0.8,0.4,4,0,4.4
0500000US08014,"Broomfield County, Colorado",54592,49.5,50.5,7.1,7.7,7.1,6.4,6.2,13.1,16.9,15.3,6.8,3.9,5.1,3.1,1.2,87.5,1,0.2,5.5,0,2.2
0500000US08015,"Chaffee County, Colorado",17707,53.6,46.4,3.8,4.2,5.5,3.9,5.2,12,12.9,15.9,8.3,8.6,11.2,6.3,2.2,93.3,2.8,0.8,0.3,0,1.8
0500000US08019,"Clear Creek County, Colorado",9083,52.1,47.9,5,4,6.1,6.2,2.3,11.1,15,20.5,11.5,7,7.7,2.3,1.4,94.9,0.2,0.5,0.4,0,1.4
0500000US08021,"Conejos County, Colorado",8228,49.8,50.2,7.5,7.2,8.5,8,5.8,9.7,11,14.2,7.5,5.1,8.3,5.7,1.4,80.9,0.5,0.9,0.3,0,6
0500000US08025,"Crowley County, Colorado",5866,72.2,27.8,3.8,3.4,4,6.1,6.7,16.2,21.3,17.5,4.9,6,5.9,3.6,0.7,80.5,8.9,2,0.6,0,6.1
0500000US08029,"Delta County, Colorado",30666,50.3,49.7,5.5,5.3,6.8,6.1,4.4,10.6,10.7,14.9,7,8,11.4,6.3,3,94.2,1.2,0.6,0.5,0,2.2
0500000US08031,"Denver County, Colorado",590507,50.1,49.9,7.4,6.2,5,5.4,7.8,20.3,15,12.2,5.5,4.6,5.3,3.4,1.8,73.6,10.2,1.2,3.4,0.1,8.5
0500000US08035,"Douglas County, Colorado",280643,49.5,50.5,7.9,9,8.9,6.6,3.5,12.1,18.5,16.3,6,4.4,4.4,2,0.4,91,1.1,0.3,3.7,0,1.1
0500000US08037,"Eagle County, Colorado",51457,53.3,46.7,7.6,7.1,6.2,5.5,7.8,17.8,17.4,15,6.4,3.9,3.8,1.3,0.1,90.2,0.3,0.3,1,0,6.1
0500000US08039,"Elbert County, Colorado",22859,50,50,4.9,7.6,8.1,7.7,3.4,7.3,15,21.5,9.1,6.2,6.2,2.2,0.7,94.8,0.5,0.6,0.7,0.1,0.8
0500000US08041,"El Paso County, Colorado",611377,49.8,50.2,7.2,7.5,7,7.5,7.8,13.9,13.5,15,5.6,5,5.6,3.1,1.2,81.3,6,0.8,2.6,0.3,3.9
0500000US08043,"Fremont County, Colorado",47040,58.4,41.6,4.5,4.1,4.7,4.2,6.1,15,14,16.1,6.9,7.3,9.4,5.9,1.9,84.1,5.7,2.1,1.1,0.1,4.5
0500000US08045,"Garfield County, Colorado",55696,51.6,48.4,8.1,7.5,7.1,6.7,6.1,15.4,14.6,15,6.5,4.5,4.8,2.3,1.2,91.2,0.8,0.4,0.6,0.2,4.6
0500000US08047,"Gilpin County, Colorado",5241,52.1,47.9,4.6,3.9,6.2,5.3,3,10.5,17,21.8,9.9,8.3,6.8,2.4,0.3,93.8,1.9,0.5,0.5,0,1.4
0500000US08049,"Grand County, Colorado",14634,53.5,46.5,5.7,5.5,6.1,6,3.9,14.9,13.9,18.3,7.2,8.7,6.6,3,0.2,94.8,0.2,0.3,1.1,0.1,1.9
0500000US08051,"Gunnison County, Colorado",15274,54,46,5.1,6.3,3.5,10.5,12.2,14.9,13.7,13,7,5.2,5.4,2.4,0.8,93.4,0.6,2.7,0.6,0,1
0500000US08055,"Huerfano County, Colorado",6829,50.3,49.7,3.5,5.1,6.1,4.2,5.5,7.1,10.6,14.8,9.4,9.5,12.7,7.1,4.3,72.5,2.8,2.6,0.8,0,7.1
0500000US08059,"Jefferson County, Colorado",532243,49.6,50.4,5.7,5.9,6.6,6.7,6,12.2,13.9,17.1,7.5,6,6.8,4,1.6,89.8,1.1,0.7,2.6,0.1,3.4
0500000US08063,"Kit Carson County, Colorado",8178,56.2,43.8,5.7,6.4,6.1,7.3,5.1,14,12.4,16,5.8,5.4,8.4,5.4,2,91.7,3.2,0.4,1.3,0,2.3
0500000US08065,"Lake County, Colorado",7010,52.3,47.7,8.4,5.5,7.5,7.6,5.5,17.3,13.7,14.3,6.6,5.2,6.3,1.5,0.5,74.1,0.7,2.2,0.7,0.3,20.1
0500000US08067,"La Plata County, Colorado",50820,50.8,49.2,5.5,5.4,5.7,7.6,8.4,13.4,12.6,16,7.6,6.3,6.9,3.2,1.2,87.1,0.6,6.3,0.7,0.1,3.1
0500000US08069,"Larimer County, Colorado",296107,49.6,50.4,5.8,6,5.9,7.9,10.5,13.8,12.4,14.3,6.5,5.4,6.4,3.6,1.6,91.1,0.8,0.6,1.8,0.1,2.7
0500000US08071,"Las Animas County, Colorado",15549,50.7,49.3,5.8,5.9,6,7,5.6,10.4,11.4,15.3,8.6,6.4,9.6,5.7,2.3,84.2,1.8,2,0.8,0.2,8.4
